Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
1868,-0.122137,-0.076336,-0.183206,-0.239258,-0.577637,0.769043,0.00,0.00,0.00
1869,-0.145038,-0.236641,-0.320611,-0.236328,-0.583496,0.762451,0.00,0.00,0.00
1870,-0.198473,-0.114504,-0.221374,-0.234619,-0.579590,0.776855,0.00,0.00,0.00
1871,-0.366412,0.229008,0.007634,-0.229736,-0.580811,0.774414,0.00,0.00,0.00
1872,-0.412214,0.404580,0.099237,-0.232666,-0.577637,0.768799,0.00,0.00,0.00
1873,-0.351145,0.305344,0.053435,-0.232178,-0.577393,0.752686,0.00,0.00,0.00
1874,-0.458015,0.435115,0.083969,-0.236328,-0.574219,0.753174,0.00,0.00,0.00
1875,-0.412214,0.244275,-0.061069,-0.231201,-0.576172,0.762207,0.00,0.00,0.00
1876,-0.389313,0.511450,0.175573,-0.233154,-0.576416,0.769775,0.00,0.00,0.00
1877,-0.335878,0.435115,0.167939,-0.241943,-0.577148,0.761230,0.00,0.00,0.00
1878,-0.381679,0.251908,0.099237,-0.235596,-0.583496,0.765381,0.00,0.00,0.00
1879,-0.381679,0.435115,0.198473,-0.243652,-0.578369,0.750000,0.00,0.00,0.00
1880,-0.396947,0.267176,-0.053435,-0.241455,-0.573975,0.768066,0.00,0.00,0.00
1881,-0.366412,0.229008,-0.053435,-0.239014,-0.582520,0.760498,0.00,0.00,0.00
1882,-0.473282,0.122137,-0.114504,-0.240479,-0.577637,0.769775,0.00,0.00,0.00
1883,-0.229008,0.137405,-0.038168,-0.233887,-0.585693,0.762939,0.00,0.00,0.00
1884,-0.282443,0.122137,-0.137405,-0.238037,-0.580078,0.756592,0.00,0.00,0.00
1885,-0.320611,0.282443,-0.030534,-0.236816,-0.578125,0.766113,0.00,0.00,0.00
1886,-0.351145,0.290076,-0.122137,-0.237061,-0.580566,0.762451,0.00,0.00,0.00
1887,-0.419847,0.244275,-0.106870,-0.238770,-0.575928,0.758789,0.00,0.00,0.00
1888,-0.412214,0.389313,0.145038,-0.234619,-0.576660,0.760254,0.00,0.00,0.00
1889,-0.549618,0.351145,0.015267,-0.238281,-0.582764,0.760986,0.00,0.00,0.00
1890,-0.412214,0.335878,-0.045802,-0.240479,-0.580322,0.759277,0.00,0.00,0.00
1891,-0.244275,0.221374,-0.038168,-0.239502,-0.577148,0.769531,0.00,0.00,0.00
1892,-0.381679,0.190840,-0.152672,-0.239502,-0.578857,0.764648,0.00,0.00,0.00
1893,-0.427481,0.190840,-0.007634,-0.241211,-0.581543,0.761963,0.00,0.00,0.00
1894,-0.374046,0.198473,-0.022901,-0.243408,-0.579102,0.754883,0.00,0.00,0.00
1895,-0.267176,0.030534,-0.099237,-0.241943,-0.585938,0.761963,0.00,0.00,0.00
1896,-0.343511,0.007634,-0.190840,-0.240967,-0.573730,0.770264,0.00,0.00,0.00
1897,-0.137405,0.045802,-0.053435,-0.239990,-0.583008,0.762207,0.00,0.00,0.00
1898,-0.190840,0.091603,-0.274809,-0.234131,-0.579346,0.763184,0.00,0.00,0.00
1899,-0.183206,-0.030534,-0.099237,-0.235596,-0.577881,0.760742,0.00,0.00,0.00
1900,-0.305344,-0.061069,-0.183206,-0.234619,-0.582520,0.761230,0.00,0.00,0.00
1901,-0.106870,-0.015267,-0.290076,-0.233887,-0.582275,0.754150,0.00,0.00,0.00
1902,-0.167939,0.198473,-0.122137,-0.237549,-0.580811,0.760010,0.00,0.00,0.00
1903,-0.137405,-0.099237,-0.190840,-0.233154,-0.581787,0.761963,0.00,0.00,0.00
1904,-0.213740,0.015267,-0.221374,-0.236084,-0.579102,0.759521,0.00,0.00,0.00
1905,-0.251908,-0.076336,-0.099237,-0.240479,-0.578125,0.763916,0.00,0.00,0.00
1906,-0.061069,-0.137405,-0.236641,-0.236328,-0.581055,0.764160,0.00,0.00,0.00
1907,-0.129771,0.045802,-0.244275,-0.233887,-0.576416,0.765381,0.00,0.00,0.00
1908,-0.297710,0.053435,-0.129771,-0.234375,-0.576172,0.763916,0.00,0.00,0.00
1909,-0.229008,0.236641,-0.022901,-0.237061,-0.578369,0.761963,0.00,0.00,0.00
1910,-0.229008,-0.076336,-0.030534,-0.236816,-0.575195,0.765625,0.00,0.00,0.00
1911,-0.190840,-0.053435,-0.282443,-0.233398,-0.578369,0.763184,0.00,0.00,0.00
1912,-0.114504,-0.114504,-0.137405,-0.238281,-0.581543,0.754639,0.00,0.00,0.00
1913,-0.160305,0.114504,-0.251908,-0.237793,-0.574219,0.756348,0.00,0.00,0.00
1914,-0.061069,-0.068702,-0.152672,-0.230469,-0.578125,0.760986,0.00,0.00,0.00
1915,-0.175573,-0.038168,-0.045802,-0.236816,-0.578857,0.769287,0.00,0.00,0.00
1916,-0.076336,0.061069,-0.244275,-0.241211,-0.580811,0.759521,0.00,0.00,0.00
1917,-0.137405,-0.022901,-0.129771,-0.241943,-0.580811,0.756836,0.00,0.00,0.00
1918,-0.206107,-0.244275,-0.190840,-0.243408,-0.580566,0.751953,0.00,0.00,0.00
1919,-0.083969,-0.022901,-0.305344,-0.236328,-0.578125,0.764160,0.00,0.00,0.00
1920,-0.251908,-0.030534,-0.267176,-0.233398,-0.579834,0.758789,0.00,0.00,0.00
1921,-0.122137,-0.129771,-0.267176,-0.235107,-0.580566,0.756104,0.00,0.00,0.00
1922,-0.206107,-0.282443,0.007634,-0.237549,-0.576660,0.757080,0.00,0.00,0.00
1923,-0.221374,-0.236641,-0.129771,-0.237549,-0.575684,0.760742,0.00,0.00,0.00
1924,-0.229008,-0.091603,-0.183206,-0.230713,-0.580811,0.752686,0.00,0.00,0.00
1925,-0.198473,-0.091603,-0.183206,-0.236572,-0.581543,0.757080,0.00,0.00,0.00
1926,-0.229008,-0.221374,-0.099237,-0.237305,-0.586670,0.754639,0.00,0.00,0.00
1927,-0.053435,-0.083969,-0.282443,-0.231689,-0.576904,0.765137,0.00,0.00,0.00
1928,-0.030534,-0.129771,-0.114504,-0.236084,-0.580078,0.760254,0.00,0.00,0.00
1929,-0.183206,0.045802,-0.122137,-0.237549,-0.573730,0.757812,0.00,0.00,0.00
1930,-0.152672,0.007634,-0.206107,-0.237793,-0.582520,0.765625,0.00,0.00,0.00
1931,-0.015267,-0.213740,-0.396947,-0.239014,-0.583496,0.756348,0.00,0.00,0.00
1932,-0.198473,-0.137405,-0.137405,-0.234375,-0.583984,0.766602,0.00,0.00,0.00
1933,-0.106870,-0.251908,-0.305344,-0.240967,-0.577881,0.760986,0.00,0.00,0.00
1934,-0.213740,-0.160305,-0.061069,-0.240234,-0.584717,0.766602,0.00,0.00,0.00
1935,-0.038168,-0.114504,-0.083969,-0.239258,-0.574951,0.759766,0.00,0.00,0.00
1936,0.000000,-0.099237,-0.236641,-0.234375,-0.580078,0.763672,0.00,0.00,0.00
1937,-0.106870,-0.099237,-0.312977,-0.236084,-0.579834,0.761719,0.00,0.00,0.00
1938,-0.061069,-0.167939,-0.206107,-0.238770,-0.578857,0.767090,0.00,0.00,0.00
1939,-0.145038,-0.091603,-0.129771,-0.240234,-0.581299,0.772461,0.00,0.00,0.00
1940,-0.076336,-0.167939,-0.030534,-0.239990,-0.580811,0.767090,0.00,0.00,0.00
1941,-0.106870,-0.091603,-0.053435,-0.240967,-0.579834,0.764893,0.00,0.00,0.00
1942,-0.106870,-0.038168,-0.290076,-0.237061,-0.582031,0.761719,0.00,0.00,0.00
1943,-0.083969,0.145038,-0.160305,-0.237549,-0.579102,0.771729,0.00,0.00,0.00
1944,-0.244275,-0.167939,-0.076336,-0.239014,-0.580078,0.759766,0.00,0.00,0.00
1945,-0.053435,-0.091603,-0.251908,-0.238770,-0.580078,0.756836,0.00,0.00,0.00
1946,-0.007634,-0.137405,-0.450382,-0.244385,-0.576660,0.762939,0.00,0.00,0.00
1947,-0.007634,-0.213740,-0.312977,-0.243408,-0.578857,0.758057,0.00,0.00,0.00
1948,-0.068702,-0.312977,-0.312977,-0.241699,-0.576904,0.757324,0.00,0.00,0.00
1949,-0.045802,-0.389313,-0.389313,-0.242188,-0.577881,0.758545,0.00,0.00,0.00
1950,0.183206,-0.419847,-0.580153,-0.236572,-0.576416,0.751221,0.00,0.00,0.00
1951,0.061069,-0.519084,-0.465649,-0.236084,-0.581299,0.756592,0.00,0.00,0.00
1952,0.061069,-0.496183,-0.549618,-0.239746,-0.576416,0.753418,0.00,0.00,0.00
1953,0.061069,-0.381679,-0.549618,-0.235596,-0.579102,0.759033,0.00,0.00,0.00
1954,0.328244,-0.412214,-0.587786,-0.233643,-0.576172,0.770508,0.00,0.00,0.00
1955,0.076336,-0.389313,-0.450382,-0.235840,-0.585693,0.758301,0.00,0.00,0.00
1956,0.022901,-0.343511,-0.511450,-0.238037,-0.583984,0.770020,0.00,0.00,0.00
1957,0.122137,-0.328244,-0.381679,-0.233887,-0.575928,0.759277,0.00,0.00,0.00
1958,-0.022901,-0.343511,-0.496183,-0.233154,-0.579834,0.776611,0.00,0.00,0.00
1959,0.175573,-0.274809,-0.541985,-0.235596,-0.577881,0.762451,0.00,0.00,0.00
1960,-0.099237,0.038168,-0.267176,-0.236328,-0.577881,0.750977,0.00,0.00,0.00
1961,-0.022901,-0.045802,-0.381679,-0.233887,-0.576904,0.770264,0.00,0.00,0.00
1962,-0.068702,-0.015267,-0.297710,-0.236572,-0.581787,0.760010,0.00,0.00,0.00
1963,-0.091603,-0.061069,-0.320611,-0.237305,-0.585449,0.769531,0.00,0.00,0.00
1964,-0.099237,-0.099237,-0.412214,-0.237793,-0.575195,0.762451,0.00,0.00,0.00
1965,-0.091603,0.076336,-0.343511,-0.230469,-0.579102,0.770752,0.00,0.00,0.00
1966,-0.137405,0.106870,-0.358779,-0.230957,-0.580811,0.761963,0.00,0.00,0.00
1967,-0.190840,-0.007634,-0.320611,-0.239014,-0.579590,0.768066,0.00,0.00,0.00
1968,-0.091603,-0.007634,-0.320611,-0.235596,-0.582275,0.757568,0.00,0.00,0.00
1969,-0.091603,-0.068702,-0.221374,-0.231934,-0.581787,0.759521,0.00,0.00,0.00
1970,-0.122137,0.061069,-0.320611,-0.226807,-0.581543,0.764160,0.00,0.00,0.00
1971,-0.106870,0.061069,-0.305344,-0.238525,-0.582031,0.762939,0.00,0.00,0.00
1972,-0.129771,0.099237,-0.251908,-0.233887,-0.578857,0.760742,0.00,0.00,0.00
1973,-0.122137,0.015267,-0.083969,-0.235840,-0.572998,0.758057,0.00,0.00,0.00
1974,-0.190840,0.198473,-0.229008,-0.239258,-0.577637,0.759766,0.00,0.00,0.00
1975,-0.229008,0.053435,-0.152672,-0.236816,-0.574219,0.762207,0.00,0.00,0.00
1976,-0.099237,0.106870,-0.213740,-0.232666,-0.582275,0.764893,0.00,0.00,0.00
1977,-0.167939,0.167939,-0.259542,-0.232422,-0.578613,0.763916,0.00,0.00,0.00
1978,-0.312977,-0.045802,-0.282443,-0.229248,-0.573975,0.765381,0.00,0.00,0.00
1979,-0.175573,-0.038168,-0.198473,-0.236084,-0.577881,0.761475,0.00,0.00,0.00
1980,-0.129771,0.099237,-0.053435,-0.235840,-0.579346,0.761475,0.00,0.00,0.00
1981,-0.206107,0.030534,-0.145038,-0.233643,-0.580811,0.753906,0.00,0.00,0.00
1982,-0.145038,0.244275,-0.152672,-0.237793,-0.579590,0.757324,0.00,0.00,0.00
1983,-0.068702,0.015267,-0.045802,-0.235840,-0.572021,0.759521,0.00,0.00,0.00
1984,-0.129771,0.000000,-0.061069,-0.231201,-0.576416,0.765869,0.00,0.00,0.00
1985,-0.198473,-0.022901,-0.068702,-0.238281,-0.576660,0.765137,0.00,0.00,0.00
1986,-0.106870,0.152672,-0.175573,-0.231689,-0.576904,0.765625,0.00,0.00,0.00
1987,-0.083969,0.244275,-0.030534,-0.240234,-0.578857,0.760254,0.00,0.00,0.00
1988,-0.160305,0.122137,-0.145038,-0.240234,-0.581299,0.757568,0.00,0.00,0.00
1989,-0.183206,0.213740,-0.076336,-0.234619,-0.582764,0.762695,0.00,0.00,0.00
1990,-0.236641,0.274809,-0.190840,-0.241211,-0.585205,0.763672,0.00,0.00,0.00
1991,-0.106870,0.099237,0.099237,-0.235840,-0.572754,0.760986,0.00,0.00,0.00
1992,-0.099237,0.053435,0.015267,-0.234375,-0.577881,0.766357,0.00,0.00,0.00
1993,-0.282443,0.106870,-0.015267,-0.241211,-0.580322,0.759033,0.00,0.00,0.00
1994,-0.167939,0.122137,-0.114504,-0.242920,-0.578125,0.767334,0.00,0.00,0.00
1995,-0.114504,-0.038168,-0.221374,-0.238770,-0.575928,0.748291,0.00,0.00,0.00
1996,-0.076336,0.129771,-0.198473,-0.237061,-0.576416,0.755859,0.00,0.00,0.00
1997,-0.129771,0.038168,-0.290076,-0.234375,-0.575195,0.756348,0.00,0.00,0.00
1998,-0.129771,-0.061069,-0.206107,-0.245361,-0.577881,0.760498,0.00,0.00,0.00
1999,-0.083969,-0.190840,-0.244275,-0.235352,-0.578125,0.760986,0.00,0.00,0.00
2000,-0.099237,-0.061069,-0.175573,-0.231689,-0.580078,0.763428,0.00,0.00,0.00
2001,-0.030534,-0.167939,-0.213740,-0.232666,-0.586670,0.751953,0.00,0.00,0.00
2002,0.068702,-0.137405,-0.320611,-0.237061,-0.581299,0.760986,0.00,0.00,0.00
2003,0.129771,-0.022901,-0.312977,-0.235107,-0.578613,0.760254,0.00,0.00,0.00
2004,0.007634,-0.175573,-0.335878,-0.230957,-0.578857,0.758789,0.00,0.00,0.00
2005,-0.007634,-0.251908,-0.259542,-0.237305,-0.579834,0.767822,0.00,0.00,0.00
2006,-0.038168,-0.343511,-0.251908,-0.240479,-0.574951,0.756104,0.00,0.00,0.00
2007,0.061069,-0.267176,-0.251908,-0.231445,-0.580811,0.772461,0.00,0.00,0.00
2008,-0.183206,-0.198473,-0.366412,-0.243408,-0.581055,0.756104,0.00,0.00,0.00
2009,0.015267,-0.351145,-0.404580,-0.241699,-0.576172,0.761230,0.00,0.00,0.00
2010,-0.022901,-0.335878,-0.297710,-0.237793,-0.575195,0.766357,0.00,0.00,0.00
2011,0.129771,-0.366412,-0.374046,-0.235352,-0.582031,0.767578,0.00,0.00,0.00
2012,-0.045802,-0.320611,-0.351145,-0.239502,-0.574707,0.763672,0.00,0.00,0.00
2013,-0.022901,-0.190840,-0.160305,-0.232910,-0.583496,0.760986,0.00,0.00,0.00
2014,-0.083969,0.053435,-0.152672,-0.226807,-0.584961,0.761719,0.00,0.00,0.00
2015,-0.038168,-0.106870,-0.053435,-0.239990,-0.577637,0.770752,0.00,0.00,0.00
2016,-0.061069,0.045802,-0.198473,-0.229980,-0.578369,0.757568,0.00,0.00,0.00
2017,-0.351145,0.259542,-0.137405,-0.233887,-0.588867,0.758545,0.00,0.00,0.00
2018,-0.083969,0.183206,0.076336,-0.240479,-0.584473,0.770020,0.00,0.00,0.00
2019,-0.167939,0.198473,-0.076336,-0.241211,-0.581299,0.759766,0.00,0.00,0.00
2020,-0.236641,0.259542,-0.038168,-0.238770,-0.578857,0.767822,0.00,0.00,0.00
2021,-0.320611,0.381679,0.114504,-0.238281,-0.581543,0.760498,0.00,0.00,0.00
2022,-0.122137,0.160305,-0.053435,-0.236328,-0.582031,0.759521,0.00,0.00,0.00
2023,-0.251908,0.183206,-0.099237,-0.235107,-0.575928,0.761230,0.00,0.00,0.00
2024,-0.427481,0.061069,0.068702,-0.234619,-0.580811,0.758545,0.00,0.00,0.00
2025,-0.183206,-0.106870,-0.091603,-0.236572,-0.578857,0.758545,0.00,0.00,0.00
2026,-0.099237,0.007634,0.000000,-0.235596,-0.579590,0.767578,0.00,0.00,0.00
2027,-0.244275,-0.022901,-0.068702,-0.239502,-0.581299,0.765381,0.00,0.00,0.00
2028,-0.229008,0.122137,-0.114504,-0.234619,-0.585205,0.752930,0.00,0.00,0.00
2029,-0.290076,0.007634,-0.061069,-0.232910,-0.581299,0.757080,0.00,0.00,0.00
2030,-0.091603,0.267176,0.007634,-0.242676,-0.580078,0.763672,0.00,0.00,0.00
2031,-0.251908,0.175573,-0.267176,-0.238037,-0.575439,0.753662,0.00,0.00,0.00
2032,-0.137405,0.198473,-0.122137,-0.232422,-0.583496,0.762451,0.00,0.00,0.00
2033,-0.129771,0.015267,-0.145038,-0.239746,-0.572754,0.775635,0.00,0.00,0.00
2034,-0.190840,0.183206,-0.137405,-0.242432,-0.584229,0.765381,0.00,0.00,0.00
2035,-0.366412,0.145038,-0.061069,-0.235352,-0.580566,0.762939,0.00,0.00,0.00
2036,-0.229008,0.129771,-0.137405,-0.229004,-0.581787,0.758789,0.00,0.00,0.00
2037,-0.305344,0.290076,0.030534,-0.234131,-0.576660,0.751709,0.00,0.00,0.00
2038,-0.167939,0.374046,0.000000,-0.233154,-0.575684,0.760742,0.00,0.00,0.00
2039,-0.374046,0.389313,0.236641,-0.238281,-0.577637,0.764404,0.00,0.00,0.00
2040,-0.427481,0.679389,0.022901,-0.229248,-0.577881,0.764893,0.00,0.00,0.00
2041,-0.213740,0.656489,0.282443,-0.237061,-0.580811,0.754883,0.00,0.00,0.00
2042,-0.412214,0.488550,0.083969,-0.241211,-0.576660,0.747314,0.00,0.00,0.00
2043,-0.389313,0.564885,0.244275,-0.240234,-0.576904,0.757080,0.00,0.00,0.00
2044,-0.267176,0.564885,0.030534,-0.235840,-0.581543,0.755615,0.00,0.00,0.00
2045,-0.374046,0.625954,0.213740,-0.233398,-0.578369,0.758057,0.00,0.00,0.00
2046,-0.267176,0.473282,0.022901,-0.241211,-0.579346,0.762451,0.00,0.00,0.00
2047,-0.290076,0.206107,-0.053435,-0.243164,-0.582275,0.764648,0.00,0.00,0.00
2048,-0.366412,0.290076,0.076336,-0.232666,-0.572754,0.758545,0.00,0.00,0.00
2049,-0.267176,0.274809,0.129771,-0.240479,-0.581543,0.757568,0.00,0.00,0.00
2050,-0.305344,0.129771,0.152672,-0.240479,-0.577637,0.756592,0.00,0.00,0.00
2051,-0.229008,0.190840,-0.053435,-0.245850,-0.573242,0.755615,0.00,0.00,0.00
2052,-0.068702,0.053435,-0.137405,-0.237305,-0.582031,0.760254,0.00,0.00,0.00
2053,-0.076336,0.000000,-0.145038,-0.237793,-0.579834,0.763184,0.00,0.00,0.00
2054,-0.076336,0.045802,-0.106870,-0.236084,-0.576660,0.764648,0.00,0.00,0.00
2055,-0.091603,0.000000,-0.183206,-0.241211,-0.579834,0.760254,0.00,0.00,0.00
2056,-0.106870,-0.045802,-0.053435,-0.237549,-0.577881,0.762695,0.00,0.00,0.00
2057,-0.183206,-0.068702,-0.137405,-0.230957,-0.575195,0.760986,0.00,0.00,0.00
2058,-0.251908,0.083969,-0.114504,-0.233887,-0.581543,0.765625,0.00,0.00,0.00
2059,-0.145038,-0.091603,0.000000,-0.233887,-0.575928,0.763672,0.00,0.00,0.00
2060,-0.053435,-0.259542,-0.129771,-0.239990,-0.569580,0.761230,0.00,0.00,0.00
2061,-0.061069,-0.053435,0.030534,-0.241943,-0.578857,0.760986,0.00,0.00,0.00
2062,-0.229008,-0.114504,-0.183206,-0.234619,-0.582275,0.760010,0.00,0.00,0.00
2063,-0.022901,0.007634,-0.129771,-0.238770,-0.580566,0.765137,0.00,0.00,0.00
2064,-0.152672,-0.145038,-0.282443,-0.235352,-0.576172,0.765381,0.00,0.00,0.00
2065,0.091603,-0.106870,-0.236641,-0.242676,-0.578613,0.756836,0.00,0.00,0.00
2066,0.198473,-0.114504,-0.114504,-0.241455,-0.581299,0.762451,0.00,0.00,0.00
2067,-0.083969,-0.114504,-0.137405,-0.237549,-0.581543,0.758301,0.00,0.00,0.00
2068,0.083969,-0.320611,-0.236641,-0.245605,-0.579346,0.751709,0.00,0.00,0.00
2069,-0.022901,-0.290076,-0.244275,-0.236084,-0.582764,0.759521,0.00,0.00,0.00
2070,0.129771,-0.374046,-0.312977,-0.241943,-0.576660,0.764893,0.00,0.00,0.00
2071,0.015267,-0.282443,-0.419847,-0.236572,-0.581787,0.764160,0.00,0.00,0.00
2072,0.099237,-0.366412,-0.358779,-0.231689,-0.584473,0.761719,0.00,0.00,0.00
2073,-0.015267,-0.305344,-0.412214,-0.247070,-0.581299,0.760254,0.00,0.00,0.00
2074,0.007634,-0.213740,-0.259542,-0.231934,-0.579102,0.764893,0.00,0.00,0.00
2075,0.061069,-0.152672,-0.229008,-0.234375,-0.577148,0.764893,0.00,0.00,0.00
2076,-0.122137,-0.213740,-0.206107,-0.239502,-0.578613,0.764160,0.00,0.00,0.00
2077,0.106870,-0.267176,-0.267176,-0.236572,-0.578613,0.761719,0.00,0.00,0.00
2078,0.030534,-0.343511,-0.259542,-0.239014,-0.577148,0.752930,0.00,0.00,0.00
2079,0.137405,-0.404580,-0.122137,-0.241699,-0.581787,0.758789,0.00,0.00,0.00
2080,0.030534,-0.274809,-0.259542,-0.233398,-0.575684,0.757812,0.00,0.00,0.00
2081,0.137405,-0.351145,-0.419847,-0.237793,-0.581787,0.759033,0.00,0.00,0.00
2082,0.053435,-0.442748,-0.458015,-0.237793,-0.581787,0.756836,0.00,0.00,0.00
2083,0.061069,-0.595420,-0.488550,-0.234131,-0.582520,0.762451,0.00,0.00,0.00
2084,0.076336,-0.458015,-0.396947,-0.236816,-0.572510,0.755859,0.00,0.00,0.00
2085,0.198473,-0.351145,-0.366412,-0.239258,-0.581787,0.759033,0.00,0.00,0.00
2086,0.145038,-0.229008,-0.267176,-0.237549,-0.574463,0.761719,0.00,0.00,0.00
2087,0.022901,-0.236641,-0.190840,-0.237061,-0.579346,0.764648,0.00,0.00,0.00
2088,0.053435,-0.374046,-0.290076,-0.238770,-0.575684,0.748291,0.00,0.00,0.00
2089,0.068702,-0.312977,-0.549618,-0.236572,-0.578613,0.767822,0.00,0.00,0.00
2090,0.076336,-0.396947,-0.450382,-0.234619,-0.579834,0.764160,0.00,0.00,0.00
2091,0.045802,-0.129771,-0.267176,-0.235107,-0.579834,0.754639,0.00,0.00,0.00
2092,0.045802,-0.465649,-0.312977,-0.238037,-0.579590,0.760498,0.00,0.00,0.00
2093,0.198473,-0.183206,-0.267176,-0.243164,-0.584717,0.758057,0.00,0.00,0.00
2094,0.137405,-0.175573,-0.236641,-0.233887,-0.581055,0.755127,0.00,0.00,0.00
2095,-0.022901,-0.221374,-0.320611,-0.238037,-0.583008,0.758301,0.00,0.00,0.00
2096,0.022901,-0.305344,-0.427481,-0.237061,-0.581787,0.769287,0.00,0.00,0.00
2097,0.129771,-0.244275,-0.320611,-0.231689,-0.572266,0.764160,0.00,0.00,0.00
2098,0.267176,-0.465649,-0.305344,-0.242676,-0.570312,0.764648,0.00,0.00,0.00
2099,0.206107,-0.358779,-0.488550,-0.239502,-0.585693,0.750244,0.00,0.00,0.00
2100,0.152672,-0.366412,-0.328244,-0.233887,-0.577393,0.763916,0.00,0.00,0.00
2101,0.145038,-0.404580,-0.366412,-0.236084,-0.576904,0.750488,0.00,0.00,0.00
2102,0.068702,-0.427481,-0.427481,-0.233154,-0.585205,0.762451,0.00,0.00,0.00
2103,-0.053435,-0.259542,-0.267176,-0.233887,-0.581055,0.762451,0.00,0.00,0.00
2104,0.099237,-0.351145,-0.419847,-0.233398,-0.575928,0.758545,0.00,0.00,0.00
2105,0.007634,-0.320611,-0.236641,-0.230469,-0.576904,0.762451,0.00,0.00,0.00
2106,-0.137405,-0.251908,-0.152672,-0.239014,-0.574219,0.756836,0.00,0.00,0.00
2107,0.068702,-0.061069,-0.312977,-0.235107,-0.581299,0.754639,0.00,0.00,0.00
2108,-0.053435,-0.244275,-0.381679,-0.238037,-0.586670,0.760742,0.00,0.00,0.00
2109,-0.106870,-0.099237,-0.167939,-0.235352,-0.584717,0.756592,0.00,0.00,0.00
2110,-0.122137,-0.061069,-0.022901,-0.234619,-0.582031,0.767578,0.00,0.00,0.00
2111,0.091603,-0.030534,-0.091603,-0.234131,-0.580566,0.756104,0.00,0.00,0.00
2112,-0.022901,-0.007634,-0.129771,-0.234863,-0.575684,0.760254,0.00,0.00,0.00
2113,-0.076336,0.099237,-0.076336,-0.235352,-0.582275,0.757568,0.00,0.00,0.00
2114,0.061069,-0.099237,-0.091603,-0.233887,-0.576416,0.759277,0.00,0.00,0.00
2115,-0.061069,-0.229008,-0.114504,-0.235840,-0.584229,0.765381,0.00,0.00,0.00
2116,0.152672,-0.106870,-0.198473,-0.234375,-0.580078,0.754639,0.00,0.00,0.00
2117,0.152672,0.053435,-0.244275,-0.238770,-0.575684,0.752197,0.00,0.00,0.00
2118,0.152672,-0.236641,-0.122137,-0.239258,-0.580811,0.769043,0.00,0.00,0.00
2119,0.083969,-0.129771,-0.167939,-0.237549,-0.579834,0.757568,0.00,0.00,0.00
2120,0.167939,-0.206107,-0.190840,-0.238770,-0.576172,0.758057,0.00,0.00,0.00
2121,0.145038,-0.099237,-0.175573,-0.240967,-0.570557,0.762939,0.00,0.00,0.00
2122,0.114504,-0.229008,-0.244275,-0.235352,-0.582520,0.758301,0.00,0.00,0.00
2123,0.099237,-0.076336,-0.137405,-0.232178,-0.573975,0.763184,0.00,0.00,0.00
2124,-0.053435,-0.099237,-0.145038,-0.233154,-0.576416,0.760254,0.00,0.00,0.00
2125,0.030534,0.038168,0.076336,-0.228271,-0.578613,0.770508,0.00,0.00,0.00
2126,-0.129771,-0.061069,-0.175573,-0.236084,-0.580322,0.760010,0.00,0.00,0.00
2127,-0.198473,-0.007634,-0.045802,-0.237549,-0.577881,0.764648,0.00,0.00,0.00
2128,-0.022901,0.190840,0.053435,-0.230713,-0.580322,0.769287,0.00,0.00,0.00
2129,-0.160305,-0.015267,-0.015267,-0.237793,-0.575439,0.754639,0.00,0.00,0.00
2130,-0.053435,0.030534,0.030534,-0.241699,-0.582031,0.753174,0.00,0.00,0.00
2131,-0.068702,0.022901,-0.175573,-0.240723,-0.577148,0.755615,0.00,0.00,0.00
2132,-0.076336,-0.045802,-0.190840,-0.231445,-0.577148,0.754639,0.00,0.00,0.00
2133,0.053435,-0.175573,-0.236641,-0.236572,-0.577637,0.758789,0.00,0.00,0.00
2134,-0.129771,-0.145038,-0.038168,-0.238281,-0.580078,0.761963,0.00,0.00,0.00
2135,-0.030534,-0.053435,-0.160305,-0.235107,-0.577148,0.763428,0.00,0.00,0.00
2136,-0.045802,-0.099237,-0.160305,-0.245605,-0.580078,0.753174,0.00,0.00,0.00
2137,-0.122137,-0.152672,-0.229008,-0.232178,-0.581055,0.764160,0.00,0.00,0.00
2138,0.061069,-0.167939,-0.167939,-0.229004,-0.581299,0.772949,0.00,0.00,0.00
2139,0.099237,-0.076336,-0.221374,-0.237549,-0.575195,0.757324,0.00,0.00,0.00
2140,-0.068702,-0.015267,-0.221374,-0.237549,-0.580811,0.752930,0.00,0.00,0.00
2141,-0.236641,-0.343511,-0.045802,-0.237305,-0.576660,0.756104,0.00,0.00,0.00
2142,-0.022901,-0.267176,-0.259542,-0.235840,-0.577637,0.768555,0.00,0.00,0.00
2143,-0.068702,-0.076336,-0.305344,-0.231445,-0.580322,0.763428,0.00,0.00,0.00
2144,0.122137,-0.091603,-0.137405,-0.235596,-0.574951,0.756348,0.00,0.00,0.00
2145,-0.061069,-0.038168,-0.175573,-0.230957,-0.574707,0.766357,0.00,0.00,0.00
2146,-0.099237,-0.198473,-0.083969,-0.233887,-0.573730,0.760498,0.00,0.00,0.00
2147,-0.076336,0.022901,-0.091603,-0.239014,-0.580322,0.768311,0.00,0.00,0.00
2148,-0.145038,0.022901,0.122137,-0.234375,-0.574951,0.764648,0.00,0.00,0.00
2149,-0.175573,0.152672,0.022901,-0.231934,-0.580811,0.762451,0.00,0.00,0.00
