Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
2320,11.045802,-86.175573,236.145038,-0.638916,-1.432861,0.525146,0.00,0.00,0.00
2321,12.343511,-90.801527,232.129771,-0.676025,-1.528320,0.480225,0.00,0.00,0.00
2322,16.099237,-96.030534,226.595420,-0.710938,-1.612305,0.414795,0.00,0.00,0.00
2323,21.282443,-102.694656,218.290076,-0.726318,-1.635010,0.345947,0.00,0.00,0.00
2324,25.832061,-108.045802,207.656489,-0.729980,-1.619629,0.284668,0.00,0.00,0.00
2325,29.282443,-112.083969,194.854962,-0.683105,-1.572021,0.213623,0.00,0.00,0.00
2326,31.648855,-113.519084,181.320611,-0.608398,-1.524658,0.156006,0.00,0.00,0.00
2327,32.282443,-111.687023,168.175573,-0.517334,-1.467773,0.073730,0.00,0.00,0.00
2328,31.251908,-105.877863,154.770992,-0.414551,-1.390137,0.035156,0.00,0.00,0.00
2329,28.786260,-97.114504,143.053435,-0.322754,-1.334473,-0.016602,0.00,0.00,0.00
2330,25.206107,-83.687023,132.412214,-0.216309,-1.285889,-0.051514,0.00,0.00,0.00
2331,20.748092,-68.648855,124.015267,-0.144287,-1.268555,-0.068848,0.00,0.00,0.00
2332,16.106870,-52.618321,117.908397,-0.095215,-1.281250,-0.092529,0.00,0.00,0.00
2333,12.381679,-37.786260,112.557252,-0.086426,-1.317383,-0.112793,0.00,0.00,0.00
2334,9.236641,-25.938931,107.145038,-0.134521,-1.337402,-0.144287,0.00,0.00,0.00
2335,5.709924,-17.374046,100.320611,-0.211426,-1.343262,-0.161865,0.00,0.00,0.00
2336,2.114504,-13.412214,94.091603,-0.259277,-1.324463,-0.162598,0.00,0.00,0.00
2337,-3.404580,-11.320611,85.190840,-0.306641,-1.298340,-0.164795,0.00,0.00,0.00
2338,-10.175573,-11.412214,75.748092,-0.343262,-1.257812,-0.169678,0.00,0.00,0.00
2339,-17.557252,-12.549618,66.106870,-0.358398,-1.213379,-0.173096,0.00,0.00,0.00
2340,-25.778626,-14.412214,56.442748,-0.358643,-1.173096,-0.178467,0.00,0.00,0.00
2341,-34.206107,-15.458015,47.450382,-0.369873,-1.149902,-0.172607,0.00,0.00,0.00
2342,-41.816794,-15.633588,39.328244,-0.403320,-1.142822,-0.141602,0.00,0.00,0.00
2343,-47.847328,-16.374046,32.816794,-0.439941,-1.173096,-0.130859,0.00,0.00,0.00
2344,-51.343511,-17.129771,28.618321,-0.465576,-1.191895,-0.114014,0.00,0.00,0.00
2345,-54.793893,-17.702290,25.274809,-0.484619,-1.186279,-0.088623,0.00,0.00,0.00
2346,-57.740458,-18.312977,23.053435,-0.499512,-1.155273,-0.068604,0.00,0.00,0.00
2347,-63.221374,20.801527,2.473282,-0.036621,-0.562988,0.563721,0.00,0.00,0.00
2348,-84.854962,47.320611,-0.374046,-0.031250,-0.975098,-0.213379,0.00,0.00,0.00
2349,-70.824427,65.671756,22.763359,0.159912,-0.318359,0.375977,0.00,0.00,0.00
2350,-92.244275,64.259542,25.145038,-0.756592,-0.274414,0.540039,0.00,0.00,0.00
2351,-96.862595,45.404580,11.183206,-1.206299,0.145264,0.867920,0.00,0.00,0.00
2352,-99.488550,38.984733,-13.061069,-1.638184,0.501709,1.326660,0.00,0.00,0.00
2353,-126.068702,32.671756,-28.946565,-1.331787,0.339844,1.827637,0.00,0.00,0.00
2354,-146.015267,41.282443,-41.343511,-0.520264,0.288086,1.294434,0.00,0.00,0.00
2355,-165.267176,64.305344,-32.297710,0.129395,0.351807,0.815918,0.00,0.00,0.00
2356,-193.458015,69.618321,-24.549618,-0.154053,0.123047,0.679443,0.00,0.00,0.00
2357,-210.679389,64.053435,-32.664122,-0.696289,-0.436035,0.554688,0.00,0.00,0.00
2358,-206.946565,56.763359,-36.366412,-0.617188,-1.083496,0.621094,0.00,0.00,0.00
2359,-192.633588,51.694656,-27.603053,-0.516357,-1.466064,0.966064,0.00,0.00,0.00
2360,-168.480916,49.404580,-17.328244,-0.466553,-1.681152,1.134033,0.00,0.00,0.00
2361,-144.366412,47.175573,-14.114504,-0.434814,-1.731934,1.121094,0.00,0.00,0.00
2362,-116.374046,41.503817,-18.709924,-0.334473,-1.597412,1.044922,0.00,0.00,0.00
2363,-94.931298,35.908397,-27.900763,-0.208984,-1.350586,0.963135,0.00,0.00,0.00
2364,-76.885496,31.625954,-35.435115,-0.229248,-1.077393,0.871826,0.00,0.00,0.00
2365,-63.923664,25.076336,-39.969466,-0.314941,-1.044434,0.886475,0.00,0.00,0.00
2366,-51.259542,-3.671756,-44.694656,-1.054932,-1.284912,0.887451,0.00,0.00,0.00
2367,-36.259542,-2.793893,-32.664122,-0.998779,-1.062256,0.613281,0.00,0.00,0.00
2368,-30.183206,-10.908397,-27.938931,-1.056885,-0.669678,0.617188,0.00,0.00,0.00
2369,-34.679389,-20.793893,-32.351145,-0.935547,-0.385498,0.617188,0.00,0.00,0.00
2370,-38.381679,-25.740458,-36.854962,-0.714844,-0.312988,0.625488,0.00,0.00,0.00
2371,-39.389313,-29.091603,-42.839695,-0.472656,-0.420898,0.704346,0.00,0.00,0.00
2372,-35.427481,-34.129771,-45.496183,-0.255371,-0.672363,0.798096,0.00,0.00,0.00
2373,-26.633588,-31.702290,-42.305344,-0.235352,-0.806396,0.762939,0.00,0.00,0.00
2374,-17.992366,-28.709924,-36.473282,-0.267578,-0.802002,0.767822,0.00,0.00,0.00
2375,-13.328244,-27.129771,-31.679389,-0.360352,-0.701660,0.751709,0.00,0.00,0.00
2376,-11.167939,-25.229008,-29.175573,-0.406982,-0.617188,0.753418,0.00,0.00,0.00
2377,-9.030534,-26.885496,-28.351145,-0.470947,-0.609619,0.765625,0.00,0.00,0.00
2378,-7.839695,-25.633588,-26.389313,-0.375732,-0.628418,0.770996,0.00,0.00,0.00
2379,-6.091603,-23.091603,-23.435115,-0.295898,-0.640625,0.792480,0.00,0.00,0.00
2380,-4.770992,-20.328244,-20.091603,-0.216309,-0.646240,0.803467,0.00,0.00,0.00
2381,-3.824427,-16.038168,-15.610687,-0.218262,-0.643799,0.814209,0.00,0.00,0.00
2382,-3.755725,-11.938931,-11.633588,-0.244629,-0.638672,0.807617,0.00,0.00,0.00
2383,-3.717557,-8.671756,-8.503817,-0.271240,-0.617920,0.784668,0.00,0.00,0.00
2384,-3.946565,-6.419847,-6.328244,-0.283447,-0.588379,0.775635,0.00,0.00,0.00
2385,-3.938931,-4.839695,-4.778626,-0.311035,-0.581787,0.763184,0.00,0.00,0.00
2386,-3.885496,-3.297710,-3.541985,-0.330322,-0.582031,0.765381,0.00,0.00,0.00
2387,-4.198473,-2.007634,-2.099237,-0.328125,-0.590088,0.768066,0.00,0.00,0.00
2388,-4.366412,0.160305,-0.259542,-0.322998,-0.595947,0.766602,0.00,0.00,0.00
2389,-4.091603,2.564885,2.030534,-0.313721,-0.599121,0.766113,0.00,0.00,0.00
2390,-4.022901,3.900763,3.282443,-0.345947,-0.580811,0.750732,0.00,0.00,0.00
2391,-3.862595,4.038168,3.480916,-0.379395,-0.560303,0.740234,0.00,0.00,0.00
2392,-3.419847,3.702290,3.358779,-0.400879,-0.547363,0.720703,0.00,0.00,0.00
2393,-2.984733,2.923664,2.786260,-0.404541,-0.542480,0.725830,0.00,0.00,0.00
2394,-2.824427,2.213740,2.183206,-0.383545,-0.540283,0.731934,0.00,0.00,0.00
2395,-2.770992,1.885496,1.900763,-0.373291,-0.533691,0.741943,0.00,0.00,0.00
2396,-2.343511,1.664122,1.633588,-0.369873,-0.546387,0.730957,0.00,0.00,0.00
2397,-1.801527,0.916031,1.068702,-0.386475,-0.545654,0.718018,0.00,0.00,0.00
2398,-1.374046,0.114504,0.312977,-0.394287,-0.531982,0.724121,0.00,0.00,0.00
2399,-1.290076,-0.770992,-0.618321,-0.395508,-0.538330,0.730225,0.00,0.00,0.00
2400,-0.564885,-1.732824,-1.358779,-0.381348,-0.543457,0.729980,0.00,0.00,0.00
2401,0.221374,-2.526718,-1.885496,-0.394531,-0.537598,0.723145,0.00,0.00,0.00
2402,0.519084,-3.610687,-2.755725,-0.403809,-0.530029,0.726807,0.00,0.00,0.00
2403,0.687023,-4.564885,-3.763359,-0.403320,-0.531250,0.724365,0.00,0.00,0.00
2404,0.717557,-5.427481,-4.335878,-0.384277,-0.538086,0.725830,0.00,0.00,0.00
2405,1.129771,-5.992366,-4.931298,-0.370361,-0.541016,0.719971,0.00,0.00,0.00
2406,1.190840,-6.549618,-5.320611,-0.358154,-0.545654,0.742432,0.00,0.00,0.00
2407,1.206107,-6.961832,-5.557252,-0.358154,-0.540527,0.741455,0.00,0.00,0.00
2408,1.351145,-6.984733,-5.610687,-0.349854,-0.539551,0.742920,0.00,0.00,0.00
2409,1.511450,-7.328244,-6.160305,-0.356445,-0.534912,0.740479,0.00,0.00,0.00
2410,1.656489,-7.778626,-6.572519,-0.355957,-0.539307,0.737305,0.00,0.00,0.00
2411,2.022901,-8.267176,-6.946565,-0.352295,-0.537842,0.740479,0.00,0.00,0.00
2412,2.435115,-8.664122,-7.007634,-0.355469,-0.535400,0.733643,0.00,0.00,0.00
2413,2.610687,-9.312977,-7.809160,-0.364502,-0.534180,0.743652,0.00,0.00,0.00
2414,3.068702,-9.977099,-8.251908,-0.357910,-0.542969,0.737061,0.00,0.00,0.00
2415,3.541985,-10.145038,-8.389313,-0.354004,-0.545654,0.739014,0.00,0.00,0.00
2416,3.740458,-10.603053,-8.801527,-0.345703,-0.543213,0.737793,0.00,0.00,0.00
2417,4.290076,-10.931298,-8.885496,-0.343018,-0.542236,0.746338,0.00,0.00,0.00
2418,4.801527,-11.496183,-9.305344,-0.338867,-0.543945,0.734375,0.00,0.00,0.00
2419,5.045802,-12.007634,-9.473282,-0.353027,-0.541016,0.725342,0.00,0.00,0.00
2420,5.206107,-12.740458,-10.190840,-0.361816,-0.536865,0.752686,0.00,0.00,0.00
2421,5.473282,-13.519084,-10.404580,-0.356689,-0.540527,0.736084,0.00,0.00,0.00
2422,6.030534,-13.923664,-10.610687,-0.340576,-0.551514,0.727295,0.00,0.00,0.00
2423,6.908397,-14.389313,-11.099237,-0.356201,-0.548340,0.728027,0.00,0.00,0.00
2424,6.946565,-14.862595,-10.954198,-0.362305,-0.545654,0.736816,0.00,0.00,0.00
2425,6.938931,-14.923664,-11.450382,-0.367676,-0.539062,0.749512,0.00,0.00,0.00
2426,6.984733,-14.946565,-11.358779,-0.350830,-0.545898,0.747803,0.00,0.00,0.00
2427,6.900763,-14.389313,-11.106870,-0.330078,-0.548828,0.757812,0.00,0.00,0.00
2428,6.961832,-13.580153,-10.450382,-0.309082,-0.547363,0.764648,0.00,0.00,0.00
2429,6.496183,-12.412214,-9.893130,-0.300293,-0.558594,0.795410,0.00,0.00,0.00
2430,6.748092,-11.732824,-9.251908,-0.301025,-0.557861,0.772949,0.00,0.00,0.00
2431,5.854962,-10.374046,-8.488550,-0.294189,-0.554932,0.780273,0.00,0.00,0.00
2432,5.458015,-9.778626,-7.854962,-0.296387,-0.554443,0.760254,0.00,0.00,0.00
2433,5.259542,-8.671756,-7.160305,-0.307129,-0.560791,0.762939,0.00,0.00,0.00
2434,5.152672,-8.213740,-6.923664,-0.305420,-0.555176,0.767090,0.00,0.00,0.00
2435,5.015267,-7.396947,-6.404580,-0.301270,-0.555664,0.760010,0.00,0.00,0.00
2436,5.465649,-7.580153,-6.473282,-0.320312,-0.552734,0.760986,0.00,0.00,0.00
2437,5.244275,-7.656489,-6.366412,-0.326172,-0.542725,0.755859,0.00,0.00,0.00
2438,5.641221,-8.122137,-6.824427,-0.329834,-0.548584,0.740967,0.00,0.00,0.00
2439,6.030534,-9.259542,-7.625954,-0.335449,-0.527588,0.765381,0.00,0.00,0.00
2440,6.450382,-10.763359,-8.656489,-0.354248,-0.531250,0.752930,0.00,0.00,0.00
2441,6.618321,-11.916031,-9.595420,-0.347656,-0.535400,0.755859,0.00,0.00,0.00
2442,7.282443,-12.412214,-9.877863,-0.335938,-0.547119,0.750732,0.00,0.00,0.00
2443,7.832061,-12.519084,-10.290076,-0.342773,-0.546143,0.745117,0.00,0.00,0.00
2444,8.045802,-12.259542,-9.679389,-0.303223,-0.574707,0.751465,0.00,0.00,0.00
2445,8.564885,-11.587786,-9.526718,-0.318848,-0.542236,0.766602,0.00,0.00,0.00
2446,8.557252,-11.442748,-9.511450,-0.312256,-0.555908,0.764648,0.00,0.00,0.00
2447,8.664122,-10.755725,-8.755725,-0.297363,-0.551270,0.769775,0.00,0.00,0.00
2448,8.419847,-10.351145,-8.412214,-0.308105,-0.552734,0.771484,0.00,0.00,0.00
2449,8.137405,-9.748092,-7.893130,-0.306152,-0.538086,0.775391,0.00,0.00,0.00
2450,8.045802,-9.541985,-7.885496,-0.296387,-0.553711,0.764893,0.00,0.00,0.00
2451,8.007634,-8.877863,-7.374046,-0.259033,-0.547119,0.784912,0.00,0.00,0.00
2452,7.114504,-8.038168,-6.435115,-0.253906,-0.543213,0.790771,0.00,0.00,0.00
2453,6.511450,-7.122137,-5.793893,-0.242188,-0.553223,0.792236,0.00,0.00,0.00
2454,6.167939,-5.832061,-4.664122,-0.253174,-0.550293,0.785400,0.00,0.00,0.00
2455,5.786260,-5.068702,-4.282443,-0.263672,-0.546387,0.795166,0.00,0.00,0.00
2456,4.450382,-3.816794,-3.312977,-0.260010,-0.540283,0.792236,0.00,0.00,0.00
2457,3.572519,-2.702290,-2.732824,-0.275635,-0.546387,0.781494,0.00,0.00,0.00
2458,2.900763,-1.862595,-2.099237,-0.254150,-0.530029,0.794922,0.00,0.00,0.00
2459,1.816794,-1.106870,-2.015267,-0.291016,-0.542480,0.796143,0.00,0.00,0.00
2460,1.511450,-1.022901,-1.984733,-0.293945,-0.535889,0.783203,0.00,0.00,0.00
2461,0.801527,-0.335878,-1.938931,-0.285400,-0.529785,0.797852,0.00,0.00,0.00
2462,0.473282,-0.282443,-1.839695,-0.287109,-0.536133,0.788086,0.00,0.00,0.00
2463,-0.465649,0.511450,-1.412214,-0.280762,-0.526611,0.788818,0.00,0.00,0.00
2464,-0.427481,0.076336,-1.824427,-0.294434,-0.541016,0.759521,0.00,0.00,0.00
2465,-1.190840,0.931298,-1.396947,-0.276855,-0.534668,0.794189,0.00,0.00,0.00
2466,-2.022901,0.854962,-1.198473,-0.288330,-0.539062,0.779053,0.00,0.00,0.00
2467,-2.595420,1.900763,-0.748092,-0.271484,-0.544434,0.792969,0.00,0.00,0.00
2468,-3.419847,2.320611,-0.519084,-0.281494,-0.540771,0.789795,0.00,0.00,0.00
2469,-4.328244,3.015267,-0.343511,-0.287354,-0.535400,0.795654,0.00,0.00,0.00
2470,-5.099237,3.648855,-0.236641,-0.285400,-0.532715,0.792236,0.00,0.00,0.00
2471,-6.809160,4.740458,0.083969,-0.275391,-0.529541,0.800781,0.00,0.00,0.00
2472,-7.412214,5.320611,0.145038,-0.285889,-0.534424,0.800049,0.00,0.00,0.00
2473,-8.870229,5.938931,0.244275,-0.280029,-0.524658,0.809814,0.00,0.00,0.00
2474,-10.229008,7.076336,0.175573,-0.270996,-0.529541,0.811035,0.00,0.00,0.00
2475,-11.618321,8.122137,0.389313,-0.279541,-0.531494,0.805420,0.00,0.00,0.00
2476,-13.000000,8.717557,0.022901,-0.293213,-0.529297,0.794922,0.00,0.00,0.00
2477,-14.404580,9.297710,0.045802,-0.283447,-0.530762,0.802979,0.00,0.00,0.00
2478,-15.557252,9.786260,-0.091603,-0.293701,-0.540039,0.791748,0.00,0.00,0.00
2479,-16.961832,10.732824,-0.183206,-0.293701,-0.536865,0.805908,0.00,0.00,0.00
2480,-18.389313,11.267176,-0.404580,-0.291748,-0.531250,0.799072,0.00,0.00,0.00
2481,-19.954198,12.167939,-0.404580,-0.297852,-0.540039,0.807861,0.00,0.00,0.00
2482,-21.984733,13.106870,-0.641221,-0.298828,-0.529053,0.811523,0.00,0.00,0.00
2483,-24.335878,14.229008,-0.763359,-0.290039,-0.527100,0.810547,0.00,0.00,0.00
2484,-26.610687,15.450382,-0.862595,-0.302490,-0.527832,0.817383,0.00,0.00,0.00
2485,-29.404580,17.335878,-1.236641,-0.298340,-0.520264,0.827881,0.00,0.00,0.00
2486,-33.106870,20.053435,-1.328244,-0.287842,-0.515381,0.844238,0.00,0.00,0.00
2487,-36.282443,22.931298,-1.137405,-0.297363,-0.526855,0.850586,0.00,0.00,0.00
2488,-39.167939,26.305344,-1.061069,-0.298340,-0.509521,0.877197,0.00,0.00,0.00
2489,-46.564885,28.946565,-0.786260,-0.285645,-0.505615,0.905029,0.00,0.00,0.00
2490,-51.381679,32.427481,-1.083969,-0.297119,-0.478760,0.947266,0.00,0.00,0.00
2491,-60.587786,37.099237,-1.106870,-0.353760,-0.454102,0.986328,0.00,0.00,0.00
2492,-71.328244,41.290076,-2.221374,-0.368408,-0.445801,1.002686,0.00,0.00,0.00
2493,-80.824427,46.351145,-3.938931,-0.409180,-0.431396,0.985596,0.00,0.00,0.00
2494,-91.229008,49.557252,-7.961832,-0.457031,-0.430176,0.989990,0.00,0.00,0.00
2495,-101.229008,54.099237,-11.099237,-0.426514,-0.433594,0.993408,0.00,0.00,0.00
2496,-111.488550,56.541985,-14.809160,-0.410156,-0.438477,1.027344,0.00,0.00,0.00
2497,-119.946565,59.122137,-16.671756,-0.374756,-0.443115,1.029541,0.00,0.00,0.00
2498,-131.015267,60.984733,-19.145038,-0.381592,-0.462402,1.033447,0.00,0.00,0.00
2499,-141.061069,62.083969,-21.870229,-0.406738,-0.473389,1.015625,0.00,0.00,0.00
2500,-151.267176,64.236641,-24.229008,-0.434814,-0.498047,1.014648,0.00,0.00,0.00
2501,-161.618321,64.793893,-27.671756,-0.434326,-0.497314,1.031982,0.00,0.00,0.00
2502,-172.282443,66.267176,-30.473282,-0.435791,-0.518066,1.045654,0.00,0.00,0.00
2503,-184.358779,67.465649,-33.458015,-0.405273,-0.526367,1.036865,0.00,0.00,0.00
2504,-191.580153,72.083969,-35.458015,-0.352051,-0.581299,1.070557,0.00,0.00,0.00
2505,-202.511450,74.374046,-36.564885,-0.393066,-0.578369,1.063721,0.00,0.00,0.00
2506,-211.618321,72.709924,-39.229008,-0.440430,-0.606689,1.063232,0.00,0.00,0.00
2507,-222.984733,73.793893,-42.519084,-0.463379,-0.638672,1.034180,0.00,0.00,0.00
2508,-231.549618,73.977099,-44.679389,-0.479248,-0.707275,0.979980,0.00,0.00,0.00
2509,-241.076336,78.381679,-47.503817,-0.420410,-0.780762,0.967529,0.00,0.00,0.00
2510,-249.832061,83.633588,-51.068702,-0.515137,-0.788086,1.011230,0.00,0.00,0.00
2511,-250.137405,87.618321,-55.801527,-0.625488,-0.768311,1.071045,0.00,0.00,0.00
2512,-250.137405,83.061069,-63.740458,-0.786865,-0.864990,1.108887,0.00,0.00,0.00
2513,-250.137405,72.793893,-75.229008,-0.874268,-0.917969,1.191650,0.00,0.00,0.00
2514,-250.137405,60.931298,-86.045802,-0.974121,-0.999756,1.215576,0.00,0.00,0.00
2515,-250.137405,45.908397,-100.717557,-0.901123,-1.105225,1.138672,0.00,0.00,0.00
2516,-250.137405,38.022901,-109.687023,-0.779785,-1.099609,1.090332,0.00,0.00,0.00
2517,-250.137405,34.038168,-115.587786,-0.774414,-1.058105,1.024414,0.00,0.00,0.00
2518,-250.137405,24.854962,-121.396947,-0.771729,-0.981689,1.030518,0.00,0.00,0.00
2519,-250.137405,12.053435,-127.236641,-0.813477,-0.927490,1.027344,0.00,0.00,0.00
2520,-250.137405,-5.412214,-134.167939,-0.875732,-0.916992,0.961182,0.00,0.00,0.00
2521,-250.137405,-26.687023,-140.984733,-0.959961,-0.959473,0.936279,0.00,0.00,0.00
2522,-250.137405,-46.778626,-143.633588,-0.999268,-1.013428,0.932861,0.00,0.00,0.00
2523,-250.137405,-58.358779,-142.946565,-0.905029,-1.081543,0.936523,0.00,0.00,0.00
2524,-229.099237,-65.610687,-129.732824,-0.489258,-0.847900,1.110352,0.00,0.00,0.00
2525,-194.854962,-52.687023,-97.969466,-0.295410,-0.942383,1.220459,0.00,0.00,0.00
2526,-160.145038,-35.496183,-66.305344,-0.333984,-0.918701,1.280518,0.00,0.00,0.00
2527,-132.312977,-20.687023,-45.160305,-0.378906,-0.493896,1.363037,0.00,0.00,0.00
2528,-110.465649,-9.633588,-30.106870,-0.432373,-0.014893,1.362305,0.00,0.00,0.00
2529,-97.053435,-6.244275,-27.129771,-0.494873,0.349121,1.394287,0.00,0.00,0.00
2530,-102.244275,-1.557252,-29.335878,-0.438721,0.079346,1.221924,0.00,0.00,0.00
2531,-84.358779,-6.099237,-27.572519,-0.795654,-0.285645,1.263428,0.00,0.00,0.00
2532,-59.053435,-21.305344,-27.916031,-0.742676,0.010010,1.303711,0.00,0.00,0.00
2533,-42.664122,-32.717557,-31.122137,-0.592285,0.150879,1.237305,0.00,0.00,0.00
2534,-26.152672,-39.595420,-32.122137,-0.501221,0.081787,1.193848,0.00,0.00,0.00
2535,-7.992366,-43.022901,-32.259542,-0.403320,0.079346,1.148926,0.00,0.00,0.00
2536,9.473282,-42.641221,-31.381679,-0.314453,0.134277,1.100830,0.00,0.00,0.00
2537,25.167939,-42.053435,-30.122137,-0.288818,0.152100,1.077148,0.00,0.00,0.00
2538,41.061069,-39.717557,-27.954198,-0.278809,0.140625,1.028809,0.00,0.00,0.00
2539,56.290076,-39.381679,-25.374046,-0.326416,0.122803,0.992676,0.00,0.00,0.00
2540,68.091603,-40.290076,-22.625954,-0.365234,0.099609,0.974121,0.00,0.00,0.00
2541,82.114504,-43.007634,-18.969466,-0.397705,0.075195,0.952637,0.00,0.00,0.00
2542,95.541985,-47.793893,-14.595420,-0.438477,0.052490,0.915283,0.00,0.00,0.00
2543,107.763359,-53.152672,-9.450382,-0.462646,0.035889,0.886963,0.00,0.00,0.00
2544,118.809160,-58.877863,-3.877863,-0.453857,0.015869,0.844482,0.00,0.00,0.00
2545,128.732824,-63.938931,2.595420,-0.444824,0.002686,0.805420,0.00,0.00,0.00
2546,137.305344,-68.572519,9.198473,-0.429199,-0.004150,0.780029,0.00,0.00,0.00
2547,144.404580,-72.122137,15.732824,-0.434326,-0.018799,0.749268,0.00,0.00,0.00
2548,149.465649,-74.717557,20.938931,-0.441162,-0.030762,0.732910,0.00,0.00,0.00
2549,154.679389,-77.656489,27.290076,-0.453613,-0.050293,0.709961,0.00,0.00,0.00
2550,159.244275,-80.778626,33.198473,-0.474121,-0.088867,0.697754,0.00,0.00,0.00
2551,163.022901,-83.809160,38.954198,-0.506348,-0.152832,0.688232,0.00,0.00,0.00
2552,167.152672,-87.335878,45.045802,-0.536377,-0.220703,0.697021,0.00,0.00,0.00
2553,171.106870,-90.129771,51.648855,-0.558838,-0.304688,0.689941,0.00,0.00,0.00
2554,174.488550,-91.641221,58.770992,-0.561768,-0.355957,0.748779,0.00,0.00,0.00
2555,180.152672,-92.450382,65.916031,-0.569580,-0.427002,0.684326,0.00,0.00,0.00
2556,183.595420,-92.923664,71.854962,-0.605957,-0.470459,0.677246,0.00,0.00,0.00
2557,186.167939,-93.213740,76.183206,-0.607666,-0.484375,0.676514,0.00,0.00,0.00
2558,187.977099,-92.595420,80.618321,-0.594727,-0.513184,0.669434,0.00,0.00,0.00
2559,189.427481,-90.763359,84.603053,-0.584229,-0.542480,0.660156,0.00,0.00,0.00
2560,189.931298,-87.946565,87.984733,-0.570557,-0.569092,0.666992,0.00,0.00,0.00
2561,190.312977,-84.419847,90.847328,-0.569580,-0.609375,0.685547,0.00,0.00,0.00
2562,190.488550,-80.732824,93.366412,-0.577148,-0.653809,0.712402,0.00,0.00,0.00
2563,191.190840,-76.374046,96.083969,-0.569336,-0.718506,0.728271,0.00,0.00,0.00
2564,192.931298,-72.816794,98.603053,-0.579590,-0.774902,0.747070,0.00,0.00,0.00
2565,194.564885,-69.969466,99.938931,-0.605469,-0.808105,0.760742,0.00,0.00,0.00
2566,196.297710,-67.206107,101.160305,-0.616211,-0.831055,0.772705,0.00,0.00,0.00
2567,197.854962,-65.076336,101.297710,-0.619385,-0.849854,0.760254,0.00,0.00,0.00
2568,198.473282,-63.419847,100.549618,-0.609375,-0.848145,0.786377,0.00,0.00,0.00
2569,198.137405,-61.442748,99.908397,-0.597656,-0.847656,0.773193,0.00,0.00,0.00
2570,196.900763,-59.587786,99.282443,-0.598633,-0.854248,0.764404,0.00,0.00,0.00
2571,195.511450,-57.412214,98.832061,-0.589844,-0.873047,0.765381,0.00,0.00,0.00
2572,193.183206,-55.053435,98.763359,-0.586182,-0.883789,0.770020,0.00,0.00,0.00
2573,190.404580,-52.251908,99.374046,-0.582031,-0.903564,0.777100,0.00,0.00,0.00
2574,188.221374,-50.083969,100.923664,-0.582275,-0.914307,0.781738,0.00,0.00,0.00
2575,185.587786,-47.083969,103.274809,-0.586426,-0.933350,0.792969,0.00,0.00,0.00
2576,183.015267,-44.770992,105.954198,-0.597168,-0.951416,0.810547,0.00,0.00,0.00
2577,180.679389,-42.038168,108.129771,-0.608887,-0.970459,0.816650,0.00,0.00,0.00
2578,178.221374,-39.557252,109.664122,-0.616699,-0.967285,0.817627,0.00,0.00,0.00
2579,175.503817,-36.213740,110.152672,-0.616943,-0.956299,0.816162,0.00,0.00,0.00
2580,170.755725,-31.946565,110.122137,-0.623291,-0.927734,0.795898,0.00,0.00,0.00
2581,166.404580,-28.351145,108.244275,-0.599609,-0.917725,0.773682,0.00,0.00,0.00
2582,161.893130,-23.862595,105.511450,-0.596191,-0.893311,0.745850,0.00,0.00,0.00
2583,155.038168,-18.786260,102.603053,-0.575439,-0.861816,0.743652,0.00,0.00,0.00
2584,146.679389,-12.755725,100.038168,-0.553955,-0.840332,0.751709,0.00,0.00,0.00
2585,137.488550,-5.450382,97.320611,-0.535889,-0.822998,0.737061,0.00,0.00,0.00
2586,128.709924,2.419847,95.396947,-0.512451,-0.824463,0.727051,0.00,0.00,0.00
2587,120.282443,10.984733,94.083969,-0.507568,-0.850830,0.739502,0.00,0.00,0.00
2588,112.786260,19.923664,93.793893,-0.502441,-0.891113,0.763916,0.00,0.00,0.00
2589,106.694656,28.320611,93.167939,-0.523926,-0.956543,0.794189,0.00,0.00,0.00
2590,101.854962,36.274809,93.083969,-0.557861,-1.029785,0.841553,0.00,0.00,0.00
2591,99.763359,42.847328,93.946565,-0.570312,-1.132568,0.880127,0.00,0.00,0.00
2592,101.839695,49.358779,95.938931,-0.582275,-1.277832,0.917725,0.00,0.00,0.00
2593,109.022901,53.473282,99.053435,-0.602295,-1.433594,0.916748,0.00,0.00,0.00
2594,119.755725,55.152672,101.763359,-0.637695,-1.546875,0.911865,0.00,0.00,0.00
2595,132.061069,54.671756,103.122137,-0.670410,-1.605957,0.903076,0.00,0.00,0.00
2596,145.083969,51.473282,101.877863,-0.685547,-1.630127,0.878174,0.00,0.00,0.00
2597,156.389313,46.679389,97.587786,-0.659668,-1.614502,0.853271,0.00,0.00,0.00
2598,165.816794,41.549618,91.038168,-0.581787,-1.564209,0.802246,0.00,0.00,0.00
2599,171.503817,38.152672,85.061069,-0.510254,-1.521729,0.762939,0.00,0.00,0.00
2600,175.725191,35.030534,76.396947,-0.417236,-1.454834,0.710938,0.00,0.00,0.00
2601,176.954198,33.374046,67.534351,-0.325195,-1.403564,0.649902,0.00,0.00,0.00
2602,176.793893,33.053435,58.473282,-0.272705,-1.361328,0.568604,0.00,0.00,0.00
2603,173.832061,33.931298,49.442748,-0.245605,-1.323975,0.508789,0.00,0.00,0.00
2604,168.572519,34.732824,41.389313,-0.236328,-1.312988,0.454590,0.00,0.00,0.00
