Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
1019,-27.419847,-40.885496,136.984733,-0.749023,-1.438232,0.636963,0.00,0.00,0.00
1020,-29.496183,-46.725191,136.496183,-0.860596,-1.747559,0.707764,0.00,0.00,0.00
1021,-22.053435,-53.984733,139.435115,-0.863037,-2.000000,0.653076,0.00,0.00,0.00
1022,-4.458015,-63.839695,145.473282,-0.857178,-2.000000,0.573975,0.00,0.00,0.00
1023,18.480916,-73.610687,151.954198,-0.857178,-2.000000,0.485352,0.00,0.00,0.00
1024,41.862595,-82.106870,155.374046,-0.785645,-2.000000,0.392334,0.00,0.00,0.00
1025,61.603053,-87.824427,154.480916,-0.670410,-2.000000,0.288330,0.00,0.00,0.00
1026,75.282443,-90.786260,148.488550,-0.523438,-2.000000,0.175293,0.00,0.00,0.00
1027,81.251908,-89.793893,137.755725,-0.357910,-1.934570,0.056641,0.00,0.00,0.00
1028,81.061069,-84.358779,122.984733,-0.192871,-1.720703,-0.075439,0.00,0.00,0.00
1029,76.145038,-75.083969,105.480916,-0.075439,-1.610840,-0.187256,0.00,0.00,0.00
1030,67.931298,-62.717557,87.618321,0.035645,-1.550781,-0.264893,0.00,0.00,0.00
1031,60.938931,-51.496183,74.030534,0.082031,-1.552490,-0.327148,0.00,0.00,0.00
1032,52.687023,-37.061069,59.068702,0.105469,-1.595703,-0.363281,0.00,0.00,0.00
1033,45.503817,-23.847328,46.236641,0.058350,-1.693604,-0.374268,0.00,0.00,0.00
1034,39.297710,-16.076336,34.511450,-0.034424,-1.788330,-0.356934,0.00,0.00,0.00
1035,37.519084,-4.893130,26.534351,-0.049805,-1.874512,-0.425293,0.00,0.00,0.00
1036,34.687023,-2.519084,18.549618,-0.119873,-1.906006,-0.382812,0.00,0.00,0.00
1037,30.870229,0.267176,10.961832,-0.136230,-1.838135,-0.423828,0.00,0.00,0.00
1038,24.267176,1.618321,3.572519,-0.126953,-1.759766,-0.409668,0.00,0.00,0.00
1039,17.656489,3.908397,-1.816794,-0.101807,-1.692139,-0.419922,0.00,0.00,0.00
1040,-4.786260,-10.877863,-13.633588,-0.669189,-1.529297,0.071289,0.00,0.00,0.00
1041,-24.816794,-29.206107,-52.389313,-0.633301,-1.496338,-0.827148,0.00,0.00,0.00
1042,-51.206107,-38.694656,-70.931298,-0.329834,-1.398682,-0.449707,0.00,0.00,0.00
1043,-68.877863,-49.427481,-82.755725,-0.237061,-1.415283,-0.590088,0.00,0.00,0.00
1044,-86.465649,-54.641221,-91.312977,-0.187500,-1.578369,-0.516113,0.00,0.00,0.00
1045,-100.748092,-47.946565,-93.282443,-0.149658,-1.962402,-0.584961,0.00,0.00,0.00
1046,-116.167939,-38.534351,-92.175573,-0.057373,-2.000000,-0.604980,0.00,0.00,0.00
1047,-136.977099,-23.923664,-86.282443,0.153320,-2.000000,-0.861328,0.00,0.00,0.00
1048,-158.244275,-8.206107,-77.740458,0.356689,-2.000000,-1.204102,0.00,0.00,0.00
1049,-152.274809,-1.145038,-67.458015,0.610352,1.351318,-0.171143,0.00,0.00,0.00
1050,-223.030534,-3.580153,-103.297710,-1.326172,0.207764,1.235352,0.00,0.00,0.00
1051,-233.129771,-17.320611,-134.931298,-1.812256,-0.988281,1.643799,0.00,0.00,0.00
1052,-190.977099,-40.893130,-133.282443,-0.752930,-2.000000,1.512939,0.00,0.00,0.00
1053,-109.816794,-141.893130,-153.732824,-1.426270,-2.000000,1.856445,0.00,0.00,0.00
1054,-16.160305,-79.916031,-89.740458,1.408203,-2.000000,0.634766,0.00,0.00,0.00
1055,27.198473,-22.938931,-28.709924,1.018799,-1.140381,1.614258,0.00,0.00,0.00
1056,1.770992,-28.893130,-32.396947,0.380371,0.003174,0.784424,0.00,0.00,0.00
1057,-6.625954,-50.725191,-48.488550,-0.390869,0.135742,0.611084,0.00,0.00,0.00
1058,-7.236641,-59.832061,-50.908397,-1.078857,-0.813721,0.966797,0.00,0.00,0.00
1059,12.480916,-36.610687,-32.458015,-0.784424,-1.530762,0.692627,0.00,0.00,0.00
1060,12.213740,-34.587786,-21.824427,-0.178711,-0.825439,0.646484,0.00,0.00,0.00
1061,15.862595,-29.335878,-20.778626,0.078125,-0.561768,0.550049,0.00,0.00,0.00
1062,18.770992,-20.664122,-13.175573,0.081299,-0.862549,0.849609,0.00,0.00,0.00
1063,22.274809,-11.908397,-8.175573,-0.164062,-0.538818,0.793213,0.00,0.00,0.00
1064,15.839695,-14.900763,-7.809160,-0.432129,-0.583252,0.857666,0.00,0.00,0.00
1065,14.572519,-13.847328,-7.877863,-0.335449,-0.653076,0.783936,0.00,0.00,0.00
1066,14.740458,-8.473282,-5.183206,-0.127930,-0.594971,0.835205,0.00,0.00,0.00
1067,12.618321,-6.450382,-3.389313,-0.164551,-0.561035,0.852539,0.00,0.00,0.00
1068,9.068702,-6.496183,-2.129771,-0.241211,-0.567139,0.819580,0.00,0.00,0.00
1069,8.839695,-4.236641,-1.458015,-0.278076,-0.575684,0.754395,0.00,0.00,0.00
1070,7.679389,-3.488550,-0.862595,-0.248291,-0.565430,0.814697,0.00,0.00,0.00
1071,5.633588,-2.580153,-0.358779,-0.247070,-0.545166,0.806152,0.00,0.00,0.00
1072,5.587786,-0.320611,0.213740,-0.270752,-0.565430,0.772949,0.00,0.00,0.00
1073,3.977099,-0.045802,0.809160,-0.276611,-0.550781,0.782715,0.00,0.00,0.00
1074,2.816794,0.893130,1.236641,-0.259033,-0.563232,0.787842,0.00,0.00,0.00
1075,2.114504,1.465649,1.465649,-0.273682,-0.563232,0.779053,0.00,0.00,0.00
1076,0.908397,2.206107,2.038168,-0.253418,-0.557373,0.791504,0.00,0.00,0.00
1077,-0.015267,3.366412,2.572519,-0.260254,-0.552979,0.789551,0.00,0.00,0.00
1078,-1.419847,3.221374,2.358779,-0.285889,-0.550293,0.788086,0.00,0.00,0.00
1079,-1.885496,3.076336,1.946565,-0.283447,-0.552490,0.778320,0.00,0.00,0.00
1080,-2.175573,2.335878,1.274809,-0.295898,-0.552734,0.762207,0.00,0.00,0.00
1081,-2.358779,1.183206,0.519084,-0.292236,-0.548828,0.760498,0.00,0.00,0.00
1082,-2.343511,1.000000,0.389313,-0.291016,-0.549561,0.757080,0.00,0.00,0.00
1083,-2.824427,0.664122,0.404580,-0.291504,-0.554199,0.758301,0.00,0.00,0.00
1084,-2.725191,0.908397,0.358779,-0.296143,-0.548340,0.768555,0.00,0.00,0.00
1085,-3.526718,1.442748,0.832061,-0.283447,-0.547119,0.783936,0.00,0.00,0.00
1086,-4.251908,2.129771,1.251908,-0.280273,-0.551270,0.781006,0.00,0.00,0.00
1087,-4.732824,2.664122,1.282443,-0.291748,-0.553223,0.770020,0.00,0.00,0.00
1088,-5.068702,2.748092,1.206107,-0.309082,-0.544678,0.773438,0.00,0.00,0.00
1089,-5.022901,3.022901,1.022901,-0.318359,-0.552979,0.760010,0.00,0.00,0.00
1090,-5.038168,3.190840,0.534351,-0.308838,-0.553955,0.775146,0.00,0.00,0.00
1091,-5.358779,3.274809,0.221374,-0.299561,-0.544189,0.766846,0.00,0.00,0.00
1092,-5.801527,3.900763,-0.351145,-0.294189,-0.545898,0.785645,0.00,0.00,0.00
1093,-6.572519,3.641221,-1.045802,-0.322998,-0.555176,0.780762,0.00,0.00,0.00
1094,-6.541985,4.458015,-1.015267,-0.310303,-0.531738,0.760742,0.00,0.00,0.00
1095,-7.106870,4.778626,-1.633588,-0.313965,-0.546143,0.788330,0.00,0.00,0.00
1096,-7.618321,4.526718,-2.183206,-0.333496,-0.563232,0.768799,0.00,0.00,0.00
1097,-8.564885,5.610687,-2.198473,-0.303467,-0.527832,0.804443,0.00,0.00,0.00
1098,-10.725191,6.053435,-2.916031,-0.312012,-0.547607,0.785645,0.00,0.00,0.00
1099,-11.175573,6.961832,-2.664122,-0.294434,-0.554443,0.781250,0.00,0.00,0.00
1100,-12.938931,7.603053,-3.366412,-0.293945,-0.546631,0.787598,0.00,0.00,0.00
1101,-14.229008,7.435115,-3.671756,-0.300293,-0.538574,0.796387,0.00,0.00,0.00
1102,-15.343511,8.045802,-4.114504,-0.300293,-0.543213,0.776611,0.00,0.00,0.00
1103,-16.320611,7.984733,-4.282443,-0.295654,-0.545654,0.776123,0.00,0.00,0.00
1104,-17.129771,7.717557,-5.076336,-0.300537,-0.553467,0.761719,0.00,0.00,0.00
1105,-17.717557,7.763359,-5.282443,-0.296875,-0.550537,0.783203,0.00,0.00,0.00
1106,-19.312977,7.870229,-5.595420,-0.293457,-0.538330,0.791504,0.00,0.00,0.00
1107,-20.473282,8.396947,-5.786260,-0.277588,-0.550537,0.793213,0.00,0.00,0.00
1108,-21.740458,9.465649,-5.786260,-0.274170,-0.556396,0.784180,0.00,0.00,0.00
1109,-23.083969,9.702290,-6.068702,-0.281006,-0.559814,0.778564,0.00,0.00,0.00
1110,-24.328244,10.045802,-5.885496,-0.284424,-0.550049,0.775879,0.00,0.00,0.00
1111,-25.984733,10.427481,-6.152672,-0.303711,-0.548340,0.794434,0.00,0.00,0.00
1112,-27.778626,10.572519,-6.816794,-0.312988,-0.559570,0.775635,0.00,0.00,0.00
1113,-29.839695,10.465649,-7.213740,-0.315674,-0.552246,0.785889,0.00,0.00,0.00
1114,-31.900763,11.045802,-8.076336,-0.328369,-0.545898,0.792480,0.00,0.00,0.00
1115,-34.526718,11.106870,-8.954198,-0.335205,-0.542969,0.803955,0.00,0.00,0.00
1116,-36.931298,11.335878,-9.877863,-0.345703,-0.540527,0.801758,0.00,0.00,0.00
1117,-40.496183,11.687023,-11.267176,-0.342285,-0.549561,0.813721,0.00,0.00,0.00
1118,-44.175573,12.122137,-12.419847,-0.353516,-0.541992,0.827393,0.00,0.00,0.00
1119,-48.366412,13.572519,-13.732824,-0.345703,-0.529785,0.842773,0.00,0.00,0.00
1120,-53.358779,14.763359,-14.992366,-0.320557,-0.536865,0.857422,0.00,0.00,0.00
1121,-59.137405,16.213740,-16.358779,-0.324463,-0.536133,0.876465,0.00,0.00,0.00
1122,-64.931298,17.877863,-17.526718,-0.314209,-0.520264,0.886963,0.00,0.00,0.00
1123,-72.167939,19.374046,-18.625954,-0.302002,-0.528809,0.901855,0.00,0.00,0.00
1124,-80.221374,21.038168,-19.305344,-0.268311,-0.531494,0.913086,0.00,0.00,0.00
1125,-87.610687,23.694656,-20.152672,-0.242188,-0.516602,0.951660,0.00,0.00,0.00
1126,-96.068702,25.038168,-20.778626,-0.241455,-0.528076,0.953857,0.00,0.00,0.00
1127,-105.152672,25.954198,-21.519084,-0.258545,-0.536621,0.964111,0.00,0.00,0.00
1128,-113.969466,27.122137,-21.839695,-0.256104,-0.538330,0.964111,0.00,0.00,0.00
1129,-122.572519,30.465649,-20.648855,-0.284912,-0.572021,0.956543,0.00,0.00,0.00
1130,-134.030534,30.839695,-21.641221,-0.275391,-0.500977,0.949707,0.00,0.00,0.00
1131,-143.458015,31.938931,-22.969466,-0.270996,-0.580811,0.984619,0.00,0.00,0.00
1132,-154.862595,34.534351,-24.748092,-0.352051,-0.534668,0.998047,0.00,0.00,0.00
1133,-163.427481,35.946565,-26.541985,-0.386475,-0.539062,1.001953,0.00,0.00,0.00
1134,-175.786260,38.625954,-29.488550,-0.401123,-0.550049,1.027588,0.00,0.00,0.00
1135,-190.244275,42.473282,-33.992366,-0.463135,-0.525635,1.089355,0.00,0.00,0.00
1136,-205.694656,43.786260,-40.045802,-0.503662,-0.538330,1.144531,0.00,0.00,0.00
1137,-220.328244,45.190840,-46.183206,-0.526611,-0.504639,1.146240,0.00,0.00,0.00
1138,-236.832061,44.015267,-50.778626,-0.480957,-0.687500,1.215088,0.00,0.00,0.00
1139,-250.137405,44.122137,-58.206107,-0.492920,-0.413330,1.329346,0.00,0.00,0.00
1140,-250.137405,43.648855,-66.419847,-0.473877,-0.709229,1.526367,0.00,0.00,0.00
1141,-250.137405,48.480916,-72.595420,-0.562256,-0.575195,1.700928,0.00,0.00,0.00
1142,-250.137405,44.931298,-88.259542,-0.873047,-0.642822,1.831787,0.00,0.00,0.00
1143,-250.137405,36.801527,-106.282443,-1.044922,-0.673828,1.755127,0.00,0.00,0.00
1144,-250.137405,36.152672,-118.755725,-1.122314,-0.967285,1.609375,0.00,0.00,0.00
1145,-250.137405,22.167939,-136.832061,-1.542236,-1.141357,1.719727,0.00,0.00,0.00
1146,-250.137405,19.442748,-160.870229,-1.479004,-1.118652,1.627441,0.00,0.00,0.00
1147,-250.137405,27.618321,-182.404580,-1.386475,-1.392334,1.588867,0.00,0.00,0.00
1148,-250.137405,40.931298,-198.007634,-1.288574,-1.247070,1.534424,0.00,0.00,0.00
1149,-250.137405,49.786260,-211.389313,-1.156006,-0.989258,1.441162,0.00,0.00,0.00
1150,-250.137405,56.366412,-219.511450,-1.128174,-0.878174,1.419434,0.00,0.00,0.00
1151,-250.137405,55.206107,-227.961832,-1.216064,-0.919189,1.301025,0.00,0.00,0.00
1152,-250.137405,47.259542,-228.854962,-1.290771,-1.070068,1.228760,0.00,0.00,0.00
1153,-250.137405,29.297710,-225.297710,-1.287109,-1.288086,1.248047,0.00,0.00,0.00
1154,-250.137405,12.412214,-217.129771,-1.190674,-1.722412,1.214600,0.00,0.00,0.00
1155,-250.137405,-0.862595,-221.290076,-1.110352,-1.717285,1.163086,0.00,0.00,0.00
1156,-250.137405,-5.160305,-199.946565,-0.412842,-1.336182,1.425293,0.00,0.00,0.00
1157,-196.732824,32.167939,-131.022901,0.257080,-1.473389,1.602295,0.00,0.00,0.00
1158,-125.259542,60.259542,-68.847328,0.493652,-1.006348,1.622559,0.00,0.00,0.00
1159,-49.557252,88.038168,-10.129771,-0.039551,-0.122559,1.816162,0.00,0.00,0.00
1160,0.610687,101.534351,19.755725,-0.830322,0.763428,1.903564,0.00,0.00,0.00
1161,-26.496183,103.641221,8.206107,-1.030762,0.526367,1.829102,0.00,0.00,0.00
1162,-3.908397,75.328244,-6.656489,-1.699707,-0.120605,1.644531,0.00,0.00,0.00
1163,22.938931,49.274809,-14.977099,-1.214600,0.503174,1.667480,0.00,0.00,0.00
1164,33.549618,23.442748,-23.824427,-0.896240,0.717773,1.618408,0.00,0.00,0.00
1165,50.870229,6.885496,-27.839695,-0.737549,0.394043,1.439453,0.00,0.00,0.00
1166,82.679389,-2.526718,-25.877863,-0.620361,0.084229,1.323730,0.00,0.00,0.00
1167,111.061069,-2.832061,-21.030534,-0.430176,0.044678,1.248047,0.00,0.00,0.00
1168,142.900763,2.404580,-12.183206,-0.205078,0.126221,1.154785,0.00,0.00,0.00
1169,169.923664,13.320611,-2.167939,-0.052002,0.259766,1.061035,0.00,0.00,0.00
1170,189.862595,24.213740,5.755725,0.004883,0.405518,0.999512,0.00,0.00,0.00
1171,204.053435,33.175573,11.473282,0.018311,0.487305,0.889404,0.00,0.00,0.00
1172,214.221374,41.877863,16.496183,0.036865,0.502930,0.819580,0.00,0.00,0.00
1173,222.267176,48.572519,21.664122,0.042969,0.458740,0.763916,0.00,0.00,0.00
1174,230.221374,54.832061,27.938931,0.049072,0.382324,0.737549,0.00,0.00,0.00
1175,238.389313,60.114504,35.328244,0.026855,0.297363,0.717041,0.00,0.00,0.00
1176,246.862595,64.152672,43.396947,-0.012207,0.188232,0.721680,0.00,0.00,0.00
1177,250.129771,66.961832,52.709924,-0.036865,0.082031,0.705322,0.00,0.00,0.00
1178,250.129771,67.832061,62.007634,-0.091797,0.001709,0.704102,0.00,0.00,0.00
1179,250.129771,67.129771,71.038168,-0.143799,-0.073242,0.716309,0.00,0.00,0.00
1180,250.129771,64.541985,79.282443,-0.202637,-0.135254,0.718750,0.00,0.00,0.00
1181,250.129771,60.389313,87.022901,-0.238525,-0.190186,0.742188,0.00,0.00,0.00
1182,250.129771,55.007634,94.961832,-0.277344,-0.242188,0.751953,0.00,0.00,0.00
1183,250.129771,48.267176,103.267176,-0.293701,-0.310791,0.762939,0.00,0.00,0.00
1184,250.129771,42.900763,110.648855,-0.300049,-0.375244,0.757080,0.00,0.00,0.00
1185,250.129771,36.290076,121.435115,-0.288574,-0.457031,0.765137,0.00,0.00,0.00
1186,250.129771,29.274809,132.702290,-0.272461,-0.552490,0.769043,0.00,0.00,0.00
1187,250.129771,23.183206,144.763359,-0.238525,-0.637939,0.776123,0.00,0.00,0.00
1188,250.129771,18.137405,156.305344,-0.182373,-0.711182,0.790283,0.00,0.00,0.00
1189,250.129771,15.526718,166.809160,-0.116211,-0.750732,0.813232,0.00,0.00,0.00
1190,250.129771,14.778626,175.190840,-0.041016,-0.797363,0.842041,0.00,0.00,0.00
1191,250.129771,16.755725,181.343511,0.045654,-0.844971,0.876465,0.00,0.00,0.00
1192,250.129771,20.610687,184.396947,0.069092,-0.897705,0.888916,0.00,0.00,0.00
1193,250.129771,28.465649,187.152672,0.082520,-1.036377,0.896484,0.00,0.00,0.00
1194,250.129771,30.961832,184.969466,-0.017578,-1.197266,0.954834,0.00,0.00,0.00
1195,250.129771,30.175573,182.305344,-0.078369,-1.422607,0.925537,0.00,0.00,0.00
1196,250.129771,27.687023,178.977099,-0.136475,-1.573242,0.959961,0.00,0.00,0.00
1197,250.129771,21.534351,173.458015,-0.215820,-1.672607,0.940674,0.00,0.00,0.00
1198,250.129771,13.167939,166.274809,-0.286377,-1.780029,0.889648,0.00,0.00,0.00
1199,250.129771,2.297710,157.717557,-0.351074,-1.878906,0.878906,0.00,0.00,0.00
1200,250.129771,-10.045802,148.732824,-0.404053,-1.948975,0.828613,0.00,0.00,0.00
1201,246.900763,-19.305344,142.290076,-0.434570,-2.000000,0.753906,0.00,0.00,0.00
1202,237.572519,-29.183206,135.374046,-0.447266,-2.000000,0.656738,0.00,0.00,0.00
1203,227.381679,-37.816794,129.717557,-0.473633,-2.000000,0.557373,0.00,0.00,0.00
1204,214.488550,-44.343511,125.938931,-0.484131,-2.000000,0.434570,0.00,0.00,0.00
1205,199.267176,-48.465649,124.129771,-0.475586,-2.000000,0.305908,0.00,0.00,0.00
1206,181.862595,-50.091603,123.992366,-0.472900,-2.000000,0.201660,0.00,0.00,0.00
1207,162.694656,-48.946565,125.877863,-0.483398,-2.000000,0.124268,0.00,0.00,0.00
1208,145.076336,-45.595420,130.648855,-0.486328,-2.000000,0.035645,0.00,0.00,0.00
1209,132.824427,-43.206107,135.984733,-0.489258,-2.000000,-0.035645,0.00,0.00,0.00
1210,120.526718,-41.839695,142.671756,-0.515869,-2.000000,-0.105469,0.00,0.00,0.00
1211,108.954198,-42.725191,148.656489,-0.556885,-2.000000,-0.162842,0.00,0.00,0.00
1212,97.862595,-44.053435,152.908397,-0.514648,-2.000000,-0.206299,0.00,0.00,0.00
1213,85.145038,-44.786260,154.687023,-0.425293,-2.000000,-0.249268,0.00,0.00,0.00
1214,72.335878,-43.862595,153.427481,-0.318359,-2.000000,-0.301025,0.00,0.00,0.00
1215,58.748092,-41.206107,150.511450,-0.210938,-2.000000,-0.356445,0.00,0.00,0.00
1216,43.549618,-36.725191,145.900763,-0.089355,-2.000000,-0.395752,0.00,0.00,0.00
1217,27.251908,-31.366412,139.587786,0.036865,-1.986328,-0.422852,0.00,0.00,0.00
1218,13.923664,-26.335878,133.862595,0.116455,-1.961670,-0.450928,0.00,0.00,0.00
1219,-2.984733,-20.251908,124.969466,0.180664,-1.938477,-0.488525,0.00,0.00,0.00
1220,-19.030534,-13.480916,113.038168,0.197754,-1.933594,-0.534912,0.00,0.00,0.00
1221,-32.610687,-4.473282,101.770992,0.185791,-1.937500,-0.482666,0.00,0.00,0.00
1222,-44.954198,-1.526718,88.610687,0.157227,-1.993408,-0.450439,0.00,0.00,0.00
1223,-50.557252,1.603053,75.961832,0.127197,-2.000000,-0.444092,0.00,0.00,0.00
1224,-51.198473,3.610687,63.244275,0.030029,-2.000000,-0.435791,0.00,0.00,0.00
1225,-49.946565,1.572519,49.465649,-0.047852,-2.000000,-0.392822,0.00,0.00,0.00
1226,-48.083969,1.290076,35.343511,-0.072754,-1.923340,-0.369385,0.00,0.00,0.00
1227,-86.244275,-39.603053,-7.099237,-0.844482,-2.000000,0.159424,0.00,0.00,0.00
1228,-76.343511,-36.740458,-36.267176,-0.228271,-1.698730,-0.663818,0.00,0.00,0.00
1229,-91.679389,-42.839695,-57.732824,-0.182373,-1.327393,-0.410645,0.00,0.00,0.00
1230,-109.213740,-45.213740,-71.870229,-0.005859,-1.270996,-0.375732,0.00,0.00,0.00
1231,-122.793893,-32.740458,-81.725191,0.134521,-1.350830,-0.355713,0.00,0.00,0.00
1232,-138.297710,-15.473282,-80.862595,0.152588,-1.322266,-0.310547,0.00,0.00,0.00
1233,-133.320611,-22.488550,-64.404580,-0.001221,0.082275,0.080811,0.00,0.00,0.00
1234,-156.267176,-21.282443,-67.465649,-0.761963,-0.157959,0.825928,0.00,0.00,0.00
1235,-162.091603,-12.061069,-71.282443,-0.968506,-0.236816,0.990479,0.00,0.00,0.00
1236,-177.320611,14.053435,-78.496183,-0.799072,0.005615,1.609131,0.00,0.00,0.00
1237,-216.694656,18.580153,-86.083969,-0.618896,-0.154053,1.627197,0.00,0.00,0.00
1238,-207.221374,-91.610687,-193.175573,-2.000000,-2.000000,1.348633,0.00,0.00,0.00
1239,-117.114504,-155.938931,-181.442748,0.135986,-2.000000,0.711182,0.00,0.00,0.00
1240,10.572519,-67.900763,-71.748092,1.306396,-2.000000,0.809082,0.00,0.00,0.00
1241,24.366412,-18.664122,-3.083969,1.214111,-1.863037,1.898926,0.00,0.00,0.00
1242,27.328244,-6.725191,-2.961832,0.471191,0.133545,0.782471,0.00,0.00,0.00
1243,4.679389,-33.625954,-27.847328,-0.795410,0.545410,0.874023,0.00,0.00,0.00
1244,-8.312977,-35.419847,-37.358779,-0.999512,-0.371338,0.816895,0.00,0.00,0.00
1245,6.145038,-32.366412,-25.282443,-0.591064,-1.124756,0.715332,0.00,0.00,0.00
1246,6.236641,-20.236641,-14.916031,0.053955,-1.039307,0.535400,0.00,0.00,0.00
1247,10.961832,-13.839695,-8.412214,-0.033203,-0.590088,0.689453,0.00,0.00,0.00
1248,11.839695,-14.030534,-10.137405,-0.314453,-0.486572,0.815430,0.00,0.00,0.00
1249,12.129771,-10.160305,-9.748092,-0.381592,-0.594971,0.728271,0.00,0.00,0.00
1250,11.229008,-16.969466,-9.625954,-0.467529,-0.606201,0.742432,0.00,0.00,0.00
1251,9.877863,-14.022901,-9.770992,-0.306641,-0.598633,0.691162,0.00,0.00,0.00
1252,10.511450,-11.053435,-7.213740,-0.172852,-0.596924,0.804932,0.00,0.00,0.00
1253,9.992366,-9.114504,-6.297710,-0.192139,-0.586182,0.824707,0.00,0.00,0.00
1254,5.396947,-9.801527,-4.946565,-0.262695,-0.572021,0.803467,0.00,0.00,0.00
1255,6.274809,-4.465649,-3.083969,-0.252441,-0.594971,0.711914,0.00,0.00,0.00
1256,5.572519,-5.083969,-2.152672,-0.275391,-0.561523,0.781494,0.00,0.00,0.00
1257,4.267176,-4.083969,-1.702290,-0.245117,-0.568604,0.787842,0.00,0.00,0.00
1258,3.725191,-0.603053,0.229008,-0.223389,-0.586426,0.802246,0.00,0.00,0.00
1259,1.381679,0.419847,1.641221,-0.248779,-0.575439,0.804443,0.00,0.00,0.00
1260,0.877863,2.816794,2.595420,-0.280762,-0.572266,0.761963,0.00,0.00,0.00
1261,0.870229,3.183206,2.862595,-0.325684,-0.570312,0.755127,0.00,0.00,0.00
1262,0.244275,3.625954,3.038168,-0.334961,-0.571289,0.749023,0.00,0.00,0.00
1263,0.870229,3.984733,2.946565,-0.329102,-0.561279,0.751221,0.00,0.00,0.00
1264,0.183206,3.717557,2.595420,-0.325928,-0.557617,0.761230,0.00,0.00,0.00
1265,0.122137,4.519084,2.717557,-0.291260,-0.560059,0.775146,0.00,0.00,0.00
1266,-0.885496,4.496183,2.687023,-0.307129,-0.555420,0.765869,0.00,0.00,0.00
1267,-1.366412,4.969466,2.717557,-0.317871,-0.563477,0.745361,0.00,0.00,0.00
1268,-1.671756,4.885496,2.625954,-0.317139,-0.557129,0.761475,0.00,0.00,0.00
1269,-2.137405,4.908397,2.473282,-0.309570,-0.554688,0.757812,0.00,0.00,0.00
1270,-2.114504,5.152672,2.374046,-0.304932,-0.552734,0.755615,0.00,0.00,0.00
1271,-2.366412,4.847328,1.847328,-0.324463,-0.550537,0.744385,0.00,0.00,0.00
1272,-2.656489,5.167939,1.549618,-0.324463,-0.549805,0.771973,0.00,0.00,0.00
1273,-3.328244,5.480916,1.381679,-0.311768,-0.548584,0.767090,0.00,0.00,0.00
1274,-3.480916,6.114504,1.595420,-0.312500,-0.552246,0.747314,0.00,0.00,0.00
1275,-3.809160,5.908397,1.259542,-0.328613,-0.552246,0.749268,0.00,0.00,0.00
1276,-4.145038,5.984733,1.000000,-0.330078,-0.551758,0.749268,0.00,0.00,0.00
1277,-4.000000,6.129771,0.946565,-0.320557,-0.563232,0.749756,0.00,0.00,0.00
1278,-4.053435,5.946565,0.770992,-0.315186,-0.557373,0.743164,0.00,0.00,0.00
1279,-3.725191,6.206107,1.045802,-0.315918,-0.565186,0.727539,0.00,0.00,0.00
1280,-4.152672,5.709924,0.992366,-0.333252,-0.561279,0.736328,0.00,0.00,0.00
1281,-4.267176,6.045802,0.786260,-0.340576,-0.546387,0.748535,0.00,0.00,0.00
1282,-4.190840,5.801527,0.236641,-0.338379,-0.562744,0.745850,0.00,0.00,0.00
1283,-4.618321,5.694656,0.015267,-0.328857,-0.552002,0.749512,0.00,0.00,0.00
1284,-4.877863,5.694656,-0.221374,-0.323242,-0.562988,0.757324,0.00,0.00,0.00
1285,-5.160305,5.587786,-0.564885,-0.330811,-0.557129,0.753174,0.00,0.00,0.00
1286,-4.938931,4.946565,-0.717557,-0.342041,-0.558594,0.740479,0.00,0.00,0.00
1287,-4.755725,4.618321,-1.404580,-0.349365,-0.558594,0.745850,0.00,0.00,0.00
1288,-5.167939,4.496183,-1.832061,-0.346436,-0.556396,0.758301,0.00,0.00,0.00
1289,-6.007634,4.526718,-2.076336,-0.328613,-0.551758,0.766602,0.00,0.00,0.00
1290,-6.969466,5.038168,-2.305344,-0.319580,-0.563721,0.756836,0.00,0.00,0.00
1291,-7.809160,5.267176,-2.435115,-0.301025,-0.563965,0.763916,0.00,0.00,0.00
1292,-8.648855,5.862595,-2.091603,-0.289795,-0.567383,0.750488,0.00,0.00,0.00
1293,-9.480916,6.435115,-1.969466,-0.293701,-0.556641,0.777832,0.00,0.00,0.00
1294,-10.358779,7.053435,-1.564885,-0.285645,-0.561035,0.769287,0.00,0.00,0.00
1295,-11.122137,7.931298,-1.366412,-0.293213,-0.569092,0.761475,0.00,0.00,0.00
1296,-12.038168,8.625954,-0.816794,-0.287109,-0.567383,0.770996,0.00,0.00,0.00
1297,-13.091603,9.465649,-0.671756,-0.307129,-0.564209,0.766113,0.00,0.00,0.00
1298,-14.213740,10.389313,-0.442748,-0.311279,-0.567627,0.751221,0.00,0.00,0.00
1299,-15.320611,11.099237,-0.419847,-0.319580,-0.554199,0.764404,0.00,0.00,0.00
1300,-16.083969,11.740458,-1.061069,-0.327393,-0.550293,0.760010,0.00,0.00,0.00
1301,-17.351145,12.519084,-1.488550,-0.344727,-0.549805,0.763672,0.00,0.00,0.00
1302,-18.862595,12.984733,-2.091603,-0.353271,-0.562012,0.755859,0.00,0.00,0.00
1303,-20.335878,13.137405,-2.534351,-0.359131,-0.556152,0.770752,0.00,0.00,0.00
1304,-22.297710,13.190840,-3.419847,-0.376465,-0.543945,0.775146,0.00,0.00,0.00
