Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
2197,18.85496,77.51145,8.20611,0.07788,-0.07690,0.87378,0.00,0.00,0.00
2198,22.13741,98.67176,3.15267,0.20923,-0.10669,0.74756,0.00,0.00,0.00
2199,25.96947,115.58016,3.02290,0.07227,-0.07202,0.95801,0.00,0.00,0.00
2200,27.57252,132.09924,-5.18321,0.06055,-0.09351,0.81909,0.00,0.00,0.00
2201,26.16031,154.96183,-9.48855,0.14600,-0.00977,0.85767,0.00,0.00,0.00
2202,22.64886,187.09159,-18.28244,0.17676,0.00537,0.81055,0.00,0.00,0.00
2203,15.31298,224.25953,-21.38931,0.11206,0.05566,0.91943,0.00,0.00,0.00
2204,8.61069,250.12977,-26.41222,0.05396,0.01221,0.93994,0.00,0.00,0.00
2205,8.74809,250.12977,-34.35115,0.07007,-0.07031,0.89111,0.00,0.00,0.00
2206,12.50382,250.12977,-41.80916,0.05444,-0.09424,0.86279,0.00,0.00,0.00
2207,23.45802,250.12977,-51.36641,0.06445,-0.21387,0.79126,0.00,0.00,0.00
2208,37.03816,250.12977,-62.09160,-0.01562,-0.23608,0.76465,0.00,0.00,0.00
2209,60.41221,250.12977,-69.51908,-0.22241,-0.33057,0.73779,0.00,0.00,0.00
2210,87.48855,250.12977,-75.74046,-0.46753,-0.38623,0.79102,0.00,0.00,0.00
2211,114.41985,250.12977,-97.24428,-0.80347,-0.49121,1.21289,0.00,0.00,0.00
2212,106.50382,250.12977,-115.23664,-1.02124,-0.35938,1.88135,0.00,0.00,0.00
2213,57.74809,250.12977,-129.00000,-1.20166,0.05200,1.99994,0.00,0.00,0.00
2214,9.57252,229.08396,-131.20610,-1.50220,0.35010,1.99994,0.00,0.00,0.00
2215,-26.72519,70.45038,-118.35115,-1.38867,0.62915,1.99994,0.00,0.00,0.00
2216,-61.61069,-60.61832,-99.41222,-0.60010,0.67920,1.99994,0.00,0.00,0.00
2217,-78.44275,-124.36641,-78.64886,-0.25293,0.65601,1.99994,0.00,0.00,0.00
2218,-90.88550,-152.00762,-57.26717,-0.09131,0.73242,1.15015,0.00,0.00,0.00
2219,-100.77863,-154.04580,-38.51145,0.02979,0.69067,0.58276,0.00,0.00,0.00
2220,-99.56489,-138.41221,-19.83206,0.13867,0.51489,0.18994,0.00,0.00,0.00
2221,-88.35878,-116.22901,-5.28244,0.09473,0.36816,0.07373,0.00,0.00,0.00
2222,-67.37405,-105.74810,4.71756,-0.02954,0.19507,0.22534,0.00,0.00,0.00
2223,-40.71755,-103.36641,9.18321,-0.04028,0.03613,0.44629,0.00,0.00,0.00
2224,-7.72519,-107.99237,9.93893,-0.07324,-0.08130,0.72266,0.00,0.00,0.00
2225,15.79389,-127.74810,8.00763,-0.14844,-0.07544,0.93433,0.00,0.00,0.00
2226,27.00763,-149.60305,6.74809,-0.16968,-0.03345,0.98193,0.00,0.00,0.00
2227,29.81679,-164.08396,7.25954,-0.14404,-0.01416,0.94360,0.00,0.00,0.00
2228,28.98473,-175.94656,9.80916,-0.16260,-0.00781,0.94873,0.00,0.00,0.00
2229,26.43511,-187.82443,14.28244,-0.20581,0.02417,0.98437,0.00,0.00,0.00
2230,21.40458,-199.99237,19.38931,-0.25000,-0.02002,1.00903,0.00,0.00,0.00
2231,18.66412,-211.39694,20.19084,-0.29834,-0.19116,1.01636,0.00,0.00,0.00
2232,17.58015,-221.32824,15.51145,-0.33472,-0.34644,0.99829,0.00,0.00,0.00
2233,18.67176,-228.48091,4.34351,-0.36255,-0.51514,0.93188,0.00,0.00,0.00
2234,21.52672,-231.94656,-9.74046,-0.39404,-0.55200,0.86084,0.00,0.00,0.00
2235,24.35115,-230.74046,-22.97710,-0.41846,-0.50366,0.76440,0.00,0.00,0.00
2236,25.71756,-224.72518,-33.21374,-0.39233,-0.44409,0.64844,0.00,0.00,0.00
2237,29.86260,-209.80915,-41.43511,-0.36694,-0.39990,0.56445,0.00,0.00,0.00
2238,35.49618,-189.97709,-45.84733,-0.37695,-0.25732,0.59839,0.00,0.00,0.00
2239,41.53435,-168.83969,-42.85496,-0.36353,-0.00684,0.82983,0.00,0.00,0.00
2240,47.18320,-153.67175,-31.06870,-0.44751,0.24731,1.14453,0.00,0.00,0.00
2241,48.24427,-155.48855,-9.67176,-0.64819,0.54517,1.41992,0.00,0.00,0.00
2242,44.70992,-168.45800,17.17557,-0.74927,0.67554,1.45142,0.00,0.00,0.00
2243,42.74809,-168.93893,47.66412,-0.73022,0.75781,1.23804,0.00,0.00,0.00
2244,36.29771,-161.26718,77.23664,-0.72607,0.72192,1.16699,0.00,0.00,0.00
2245,30.21374,-150.99237,101.15267,-0.75293,0.50732,1.19971,0.00,0.00,0.00
2246,28.55725,-147.16793,116.80153,-0.80469,0.25562,1.28564,0.00,0.00,0.00
2247,29.25954,-142.77862,122.73283,-0.76709,-0.06299,1.29443,0.00,0.00,0.00
2248,36.74809,-137.90840,119.41985,-0.83765,-0.44971,1.36426,0.00,0.00,0.00
2249,40.80152,-141.45037,109.42749,-0.88989,-0.62231,1.33496,0.00,0.00,0.00
2250,36.38931,-139.32824,93.22901,-0.78540,-0.71631,1.12280,0.00,0.00,0.00
2251,26.61069,-125.56489,74.84733,-0.66675,-0.73462,1.00806,0.00,0.00,0.00
2252,15.20611,-112.20611,56.48855,-0.66968,-0.68042,1.20459,0.00,0.00,0.00
2253,1.75573,-114.51908,40.38168,-0.71875,-0.58130,1.39380,0.00,0.00,0.00
2254,-12.72519,-122.27481,24.46565,-0.66406,-0.44629,1.35840,0.00,0.00,0.00
2255,-21.63359,-126.02291,13.22137,-0.60767,-0.28271,1.21313,0.00,0.00,0.00
2256,-24.11450,-121.45802,6.20611,-0.49878,-0.15747,1.04541,0.00,0.00,0.00
2257,-17.69466,-116.07633,3.80916,-0.51660,-0.08374,1.04102,0.00,0.00,0.00
2258,-9.75572,-115.09924,3.26718,-0.51880,-0.01587,0.99072,0.00,0.00,0.00
2259,-3.21374,-109.96183,5.65649,-0.47388,0.06421,0.85791,0.00,0.00,0.00
2260,-0.85496,-98.41985,10.36641,-0.45752,0.11719,0.78540,0.00,0.00,0.00
2261,-3.66412,-88.06871,16.83206,-0.49170,0.15015,0.76855,0.00,0.00,0.00
2262,-8.65649,-79.02291,22.41222,-0.49536,0.12085,0.72046,0.00,0.00,0.00
2263,-11.41221,-67.37405,27.56489,-0.51343,0.06641,0.66382,0.00,0.00,0.00
2264,-12.56488,-55.69466,30.48855,-0.49927,0.02344,0.61304,0.00,0.00,0.00
2265,-12.06870,-41.26717,31.00763,-0.47534,-0.04590,0.55884,0.00,0.00,0.00
2266,-9.69466,-26.99237,29.59542,-0.49316,-0.06396,0.59741,0.00,0.00,0.00
2267,-7.37405,-16.81679,26.91603,-0.52344,-0.09155,0.66846,0.00,0.00,0.00
2268,-5.12977,-8.41221,23.18321,-0.51782,-0.10547,0.67456,0.00,0.00,0.00
2269,-1.80153,1.06870,18.90076,-0.51587,-0.12402,0.52197,0.00,0.00,0.00
2270,14.54962,36.71755,7.20611,0.55347,-0.29541,0.00391,0.00,0.00,0.00
2271,4.88550,80.08397,4.70229,0.55737,-0.08301,0.25464,0.00,0.00,0.00
2272,-4.36641,107.17558,7.74046,1.00220,0.25171,0.44531,0.00,0.00,0.00
2273,-14.40458,150.41221,11.92366,0.24756,0.20068,0.54565,0.00,0.00,0.00
2274,6.22137,155.93893,18.88550,0.04443,-0.18652,1.03052,0.00,0.00,0.00
2275,7.12214,147.33587,12.24427,0.07251,-0.25415,1.21021,0.00,0.00,0.00
2276,-16.94657,146.62596,6.64122,0.08081,-0.28662,1.37329,0.00,0.00,0.00
2277,-15.99237,119.34352,2.14504,-0.27173,-0.29907,1.70483,0.00,0.00,0.00
2278,-5.31298,91.67176,1.75573,-0.09521,-0.07568,1.69775,0.00,0.00,0.00
2279,-13.92366,73.45802,6.21374,-0.08496,0.16797,1.80664,0.00,0.00,0.00
2280,-41.44275,45.57252,6.86260,-0.24097,0.01343,1.99994,0.00,0.00,0.00
2281,-35.95420,-3.25191,6.15267,-0.24292,-0.15332,1.67505,0.00,0.00,0.00
2282,-24.14504,-4.08397,4.11450,0.22705,-0.30542,0.77002,0.00,0.00,0.00
2283,-6.63359,10.95420,3.50382,0.17334,-0.32178,0.90845,0.00,0.00,0.00
2284,2.90076,7.24427,0.68702,0.03442,-0.20581,1.12134,0.00,0.00,0.00
2285,5.90840,1.69466,1.03817,0.07324,-0.10791,1.04785,0.00,0.00,0.00
2286,6.22137,2.75573,1.13740,0.11914,-0.05835,0.97217,0.00,0.00,0.00
2287,3.53435,4.79389,1.81679,0.09082,-0.04175,1.03101,0.00,0.00,0.00
2288,1.34351,2.89313,1.80916,0.07471,-0.08472,1.01489,0.00,0.00,0.00
2289,0.62595,2.54198,1.57252,0.09082,-0.07861,0.99146,0.00,0.00,0.00
2290,-0.72519,4.02290,1.41221,0.10278,-0.05859,1.01440,0.00,0.00,0.00
2291,-3.92366,2.45038,1.32061,0.07495,-0.04053,1.03955,0.00,0.00,0.00
2292,-7.47328,0.51908,1.75573,0.08496,-0.05835,0.99707,0.00,0.00,0.00
2293,-8.41985,1.22901,2.20611,0.10596,-0.09399,0.96655,0.00,0.00,0.00
2294,-7.34351,2.08397,1.95420,0.09766,-0.11792,0.98682,0.00,0.00,0.00
2295,-5.19847,2.25191,1.44275,0.08276,-0.14282,1.03394,0.00,0.00,0.00
2296,-2.90076,-0.25191,0.73282,0.06299,-0.12427,1.03076,0.00,0.00,0.00
2297,-3.03053,-0.80916,0.83969,0.09937,-0.08276,0.96655,0.00,0.00,0.00
2298,-3.32061,1.12977,1.33588,0.10205,-0.09888,0.96582,0.00,0.00,0.00
2299,-3.38168,0.54962,1.50382,0.08960,-0.09912,0.98804,0.00,0.00,0.00
2300,-4.09924,1.15267,1.78626,0.11011,-0.08960,0.98071,0.00,0.00,0.00
2301,-3.11450,1.46565,1.38931,0.07178,-0.15552,1.03662,0.00,0.00,0.00
2302,2.75573,-0.69466,0.05344,0.07373,-0.19727,1.03589,0.00,0.00,0.00
2303,6.02290,-1.35115,-0.66412,0.08252,-0.10864,1.00513,0.00,0.00,0.00
2304,3.57252,-0.96947,-0.64122,0.09497,-0.05249,0.97876,0.00,0.00,0.00
2305,2.22137,0.64885,-0.09924,0.11353,-0.11084,0.94727,0.00,0.00,0.00
2306,4.03053,0.83206,-0.22901,0.07788,-0.11670,0.98389,0.00,0.00,0.00
2307,3.03053,-1.42748,0.56489,0.08350,-0.07617,0.99194,0.00,0.00,0.00
2308,3.06870,-2.27481,0.74046,0.08228,-0.11011,0.99512,0.00,0.00,0.00
2309,3.93893,-4.07634,0.99237,0.07397,-0.11938,0.98437,0.00,0.00,0.00
2310,2.96183,-4.20611,1.12214,0.10303,-0.07031,0.95972,0.00,0.00,0.00
2311,1.23664,-3.53435,1.52672,0.10767,-0.06616,0.95044,0.00,0.00,0.00
2312,-1.16031,-0.96947,1.54962,0.12354,-0.06763,0.93921,0.00,0.00,0.00
2313,-3.25191,2.22901,1.74046,0.13330,-0.08032,0.93359,0.00,0.00,0.00
2314,-3.95420,5.32824,1.64122,0.10522,-0.10083,0.97168,0.00,0.00,0.00
2315,-3.77099,5.70992,1.66412,0.10498,-0.10425,0.95923,0.00,0.00,0.00
2316,-2.42748,7.26718,0.97710,0.10107,-0.12744,1.00366,0.00,0.00,0.00
2317,-0.88550,6.05344,0.18321,0.07935,-0.12183,1.01343,0.00,0.00,0.00
2318,-0.30534,5.51145,-0.10687,0.08008,-0.11060,0.99658,0.00,0.00,0.00
2319,0.08397,5.79389,-0.22901,0.09106,-0.11475,0.98462,0.00,0.00,0.00
2320,1.45038,5.11450,-0.31298,0.07837,-0.11646,1.01685,0.00,0.00,0.00
2321,1.54198,4.52672,-0.45038,0.06982,-0.08374,1.01050,0.00,0.00,0.00
2322,0.45038,3.59542,-0.38168,0.08057,-0.09277,0.99927,0.00,0.00,0.00
2323,1.27481,3.67939,-0.36641,0.09082,-0.11328,0.98047,0.00,0.00,0.00
2324,2.67176,5.48855,-0.02290,0.08472,-0.11353,0.96631,0.00,0.00,0.00
2325,3.52672,4.47328,-0.35115,0.07764,-0.10474,1.01782,0.00,0.00,0.00
2326,2.04580,3.48092,-0.63359,0.07617,-0.09351,1.00586,0.00,0.00,0.00
2327,1.48092,3.86260,-0.68702,0.09009,-0.08105,0.98730,0.00,0.00,0.00
2328,0.72519,5.33588,-0.75573,0.09790,-0.08228,0.96948,0.00,0.00,0.00
2329,0.57252,7.02290,-0.87786,0.07861,-0.09180,1.00073,0.00,0.00,0.00
2330,1.03817,6.24427,-1.06870,0.06860,-0.09448,1.00903,0.00,0.00,0.00
2331,1.22901,6.61069,-0.63359,0.07837,-0.08960,0.98950,0.00,0.00,0.00
2332,0.53435,7.40458,-1.28244,0.10254,-0.09863,0.96045,0.00,0.00,0.00
2333,1.22137,9.60305,-1.19084,0.08081,-0.09009,0.99146,0.00,0.00,0.00
2334,0.08397,9.11450,-0.96947,0.07324,-0.08350,0.99048,0.00,0.00,0.00
2335,0.65649,10.21374,-1.29771,0.07739,-0.10083,0.97681,0.00,0.00,0.00
2336,0.74046,9.65649,-1.09160,0.05566,-0.08325,1.00977,0.00,0.00,0.00
2337,0.38931,8.99237,-1.18321,0.06689,-0.10547,0.99268,0.00,0.00,0.00
2338,0.77099,9.25954,-0.93893,0.06372,-0.10083,0.98511,0.00,0.00,0.00
2339,0.87023,9.41221,-0.96947,0.06689,-0.08618,0.99512,0.00,0.00,0.00
2340,0.70992,8.18321,-1.25191,0.05054,-0.08545,1.01465,0.00,0.00,0.00
2341,1.19847,8.16030,-1.03053,0.06592,-0.09668,0.99438,0.00,0.00,0.00
2342,1.52672,7.90840,-0.89313,0.05811,-0.09448,0.99414,0.00,0.00,0.00
2343,1.93130,7.58779,-0.79389,0.05688,-0.09570,0.97583,0.00,0.00,0.00
2344,3.11450,7.99237,-0.89313,0.05103,-0.10205,1.00024,0.00,0.00,0.00
2345,3.36641,7.48855,-0.78626,0.06885,-0.10229,0.98145,0.00,0.00,0.00
2346,4.59542,7.67939,-0.48855,0.04419,-0.10400,1.00659,0.00,0.00,0.00
2347,4.29008,6.51145,-0.12214,0.04419,-0.08472,1.00391,0.00,0.00,0.00
2348,5.15267,6.23664,0.08397,0.06250,-0.09863,0.98560,0.00,0.00,0.00
2349,4.77099,5.87786,0.54962,0.05054,-0.09229,0.99512,0.00,0.00,0.00
2350,6.04580,6.03817,0.48092,0.05957,-0.10205,0.98291,0.00,0.00,0.00
2351,5.77863,5.85496,0.90076,0.04956,-0.09521,0.98975,0.00,0.00,0.00
2352,5.48855,5.06870,1.29008,0.04321,-0.08545,1.02539,0.00,0.00,0.00
2353,6.07634,4.01527,1.48092,0.06030,-0.09375,0.99658,0.00,0.00,0.00
2354,6.26718,4.61832,1.30534,0.05200,-0.08423,0.99829,0.00,0.00,0.00
2355,5.27481,4.67939,1.54198,0.06079,-0.08423,0.98877,0.00,0.00,0.00
2356,5.54198,5.86260,1.50382,0.05322,-0.09937,0.98608,0.00,0.00,0.00
2357,5.54962,6.17557,1.59542,0.06079,-0.07861,0.97485,0.00,0.00,0.00
2358,4.58015,7.13740,1.54962,-0.02051,-0.04590,0.97070,0.00,0.00,0.00
2359,5.09160,4.43511,2.16031,0.06348,-0.08032,1.01147,0.00,0.00,0.00
2360,5.70229,4.77863,0.29771,0.02588,-0.08276,1.03125,0.00,0.00,0.00
2361,5.50382,6.46565,-0.09924,0.06470,-0.05908,0.96338,0.00,0.00,0.00
2362,6.32061,9.77863,0.37405,0.07104,-0.10474,0.98853,0.00,0.00,0.00
2363,6.51145,12.56488,0.14504,0.04956,-0.07764,0.99707,0.00,0.00,0.00
2364,7.41985,15.42748,0.67176,0.05664,-0.07666,0.97339,0.00,0.00,0.00
2365,8.70992,18.26718,2.27481,0.05811,-0.05908,0.95874,0.00,0.00,0.00
2366,9.12977,21.09160,2.85496,0.07007,-0.07153,0.96045,0.00,0.00,0.00
2367,9.83206,26.62595,3.95420,0.10547,-0.08301,0.94531,0.00,0.00,0.00
2368,11.12977,33.07633,5.29008,0.06201,-0.07739,0.95874,0.00,0.00,0.00
2369,12.55725,38.18320,5.51145,0.09644,-0.07983,0.88965,0.00,0.00,0.00
2370,14.29008,47.18320,8.20611,0.03223,-0.06274,0.92285,0.00,0.00,0.00
2371,16.00763,49.78626,9.26718,-0.01733,-0.06836,1.00342,0.00,0.00,0.00
2372,17.24427,55.19084,10.22901,0.11084,-0.06348,0.91260,0.00,0.00,0.00
2373,20.91603,67.69466,11.30534,0.04980,-0.08813,0.89893,0.00,0.00,0.00
2374,23.36641,74.58016,9.36641,0.06396,-0.10278,0.92090,0.00,0.00,0.00
2375,29.86260,90.78627,4.31298,0.19897,-0.15381,0.80176,0.00,0.00,0.00
2376,39.30534,115.35115,6.10687,0.21045,-0.05322,0.84668,0.00,0.00,0.00
2377,46.00763,136.99237,2.87023,0.10083,-0.15063,0.84351,0.00,0.00,0.00
2378,52.59542,158.45800,-2.96183,0.05298,-0.11206,0.87109,0.00,0.00,0.00
2379,59.29008,183.19847,-8.90076,0.04492,-0.18896,0.86304,0.00,0.00,0.00
2380,68.77100,205.73281,-18.31298,-0.02612,-0.14966,0.93823,0.00,0.00,0.00
2381,74.01527,230.83206,-36.92366,-0.03687,0.04565,0.92285,0.00,0.00,0.00
2382,69.41222,250.12977,-42.78626,0.02124,0.04712,0.98022,0.00,0.00,0.00
2383,71.29008,250.12977,-47.90076,-0.07739,-0.01782,0.92383,0.00,0.00,0.00
2384,80.86260,250.12977,-55.66412,-0.17236,-0.09888,0.89844,0.00,0.00,0.00
2385,91.97710,250.12977,-65.79389,-0.01416,-0.09204,0.78467,0.00,0.00,0.00
2386,106.26718,250.12977,-76.71756,-0.15771,-0.18164,0.81152,0.00,0.00,0.00
2387,134.69465,250.12977,-85.92367,-0.23828,-0.18481,0.65356,0.00,0.00,0.00
2388,161.56488,250.12977,-95.24428,-0.37769,-0.21191,0.64380,0.00,0.00,0.00
2389,189.00000,250.12977,-118.61069,-0.46265,-0.20874,0.58862,0.00,0.00,0.00
2390,203.98472,250.12977,-135.48855,-0.72437,-0.10425,0.72021,0.00,0.00,0.00
2391,193.07633,250.12977,-145.78625,-1.06567,0.16895,1.54956,0.00,0.00,0.00
2392,143.37403,250.12977,-151.46565,-1.52759,0.42065,1.99994,0.00,0.00,0.00
2393,77.22138,250.12977,-155.74809,-1.69043,0.74707,1.99994,0.00,0.00,0.00
2394,13.34351,108.35115,-130.90840,-1.47827,1.05957,1.99994,0.00,0.00,0.00
2395,-41.02290,-54.54198,-105.22138,-0.78394,1.03979,1.99994,0.00,0.00,0.00
2396,-70.17558,-131.98472,-79.62596,-0.24438,0.83057,1.99994,0.00,0.00,0.00
2397,-89.96947,-174.46565,-54.80916,-0.07495,0.75415,1.61719,0.00,0.00,0.00
2398,-110.35878,-186.13740,-35.54962,0.11084,0.68970,0.90186,0.00,0.00,0.00
2399,-125.22901,-173.70228,-18.90840,0.23145,0.50415,0.55103,0.00,0.00,0.00
2400,-131.76335,-167.65649,-6.93130,0.02319,0.37305,0.60034,0.00,0.00,0.00
2401,-132.61068,-177.74046,1.11450,-0.09009,0.28027,0.64648,0.00,0.00,0.00
2402,-124.23664,-187.43511,3.61832,-0.08350,0.11353,0.65161,0.00,0.00,0.00
2403,-103.29008,-197.87786,2.16794,-0.12158,-0.03564,0.74097,0.00,0.00,0.00
2404,-75.87023,-213.06106,-1.06107,-0.19653,-0.07373,0.80298,0.00,0.00,0.00
2405,-55.90076,-227.49618,-4.91603,-0.22070,-0.02197,0.77515,0.00,0.00,0.00
2406,-45.96183,-236.85496,-5.90076,-0.26123,0.05713,0.75830,0.00,0.00,0.00
2407,-43.53435,-244.17556,-5.12214,-0.27295,0.11743,0.72046,0.00,0.00,0.00
2408,-44.90840,-245.26718,-2.14504,-0.27271,0.14990,0.77271,0.00,0.00,0.00
2409,-43.15267,-250.07633,0.54198,-0.34058,0.13501,0.91968,0.00,0.00,0.00
2410,-37.75572,-250.13740,3.17557,-0.37622,0.10620,1.09937,0.00,0.00,0.00
2411,-32.74046,-250.13740,5.06870,-0.50708,0.09448,1.27466,0.00,0.00,0.00
2412,-29.59542,-250.13740,3.08397,-0.57422,-0.04419,1.24756,0.00,0.00,0.00
2413,-20.97710,-250.13740,-2.14504,-0.56519,-0.12646,1.04224,0.00,0.00,0.00
2414,-12.42748,-250.13740,-8.58779,-0.59302,-0.15161,0.90234,0.00,0.00,0.00
2415,-4.49618,-250.13740,-13.31298,-0.63037,-0.05566,0.86768,0.00,0.00,0.00
2416,-0.73282,-250.13740,-10.03053,-0.69116,0.25537,0.87988,0.00,0.00,0.00
2417,-3.70992,-250.13740,4.84733,-0.74414,0.61475,0.86621,0.00,0.00,0.00
2418,-8.96947,-236.99237,30.25954,-0.71948,0.88281,0.87183,0.00,0.00,0.00
2419,-8.29008,-216.16030,58.16030,-0.70532,0.95679,1.01367,0.00,0.00,0.00
2420,6.40458,-202.25190,89.16031,-0.86719,0.85693,1.34351,0.00,0.00,0.00
2421,28.64122,-206.88549,115.36641,-1.02417,0.72656,1.47534,0.00,0.00,0.00
2422,48.26717,-210.21374,136.29771,-1.02441,0.57813,1.32910,0.00,0.00,0.00
2423,59.23664,-198.97709,151.38168,-0.97217,0.41895,1.10156,0.00,0.00,0.00
2424,60.63359,-179.05343,161.61068,-1.00073,0.17676,1.03369,0.00,0.00,0.00
2425,56.28244,-162.80152,161.28244,-1.05078,-0.21411,1.00635,0.00,0.00,0.00
2426,53.38168,-142.06106,150.87786,-0.96045,-0.53564,0.94458,0.00,0.00,0.00
2427,54.58779,-121.19084,136.51144,-0.91382,-0.70728,1.02271,0.00,0.00,0.00
2428,46.09923,-105.35115,116.01527,-0.91211,-0.75000,1.22583,0.00,0.00,0.00
2429,26.02290,-99.07633,93.32825,-0.90479,-0.67993,1.32373,0.00,0.00,0.00
2430,2.35115,-89.91603,71.38932,-0.88647,-0.60010,1.51758,0.00,0.00,0.00
2431,-18.57252,-98.38168,53.16030,-0.98706,-0.49854,1.66919,0.00,0.00,0.00
2432,-36.97710,-108.54199,35.57252,-0.91479,-0.43677,1.54492,0.00,0.00,0.00
2433,-45.36641,-111.81680,19.16794,-0.83057,-0.38647,1.32422,0.00,0.00,0.00
2434,-40.59542,-115.25191,4.59542,-0.87207,-0.35352,1.19751,0.00,0.00,0.00
2435,-33.53435,-116.89313,-8.79389,-0.84351,-0.28613,0.90039,0.00,0.00,0.00
2436,-23.04580,-106.45038,-18.58779,-0.76929,-0.26245,0.60400,0.00,0.00,0.00
2437,-5.20611,-89.08397,-27.58015,-0.74072,-0.25537,0.38232,0.00,0.00,0.00
2438,13.73282,-65.72519,-33.23664,-0.74902,-0.17847,0.30347,0.00,0.00,0.00
2439,26.51145,-42.46565,-33.67939,-0.76172,-0.08008,0.33887,0.00,0.00,0.00
2440,25.37405,-25.80153,-31.16794,-0.80298,0.03076,0.39697,0.00,0.00,0.00
2441,22.67939,6.82443,-17.43511,-1.09619,0.37646,-0.28467,0.00,0.00,0.00
2442,-5.94656,87.43511,16.29008,-0.57690,0.55396,-0.46948,0.00,0.00,0.00
2443,-20.99237,108.61833,28.74809,-0.90381,0.02368,0.26538,0.00,0.00,0.00
2444,5.94656,94.89313,22.38931,0.49561,-0.56274,0.58838,0.00,0.00,0.00
2445,40.39694,143.29771,21.63359,1.27783,-0.48950,0.33521,0.00,0.00,0.00
2446,19.83206,202.61831,4.44275,-0.04321,-0.32104,0.67725,0.00,0.00,0.00
2447,2.77099,162.00762,1.77099,-0.30103,-0.31665,1.34399,0.00,0.00,0.00
2448,18.63359,150.94656,-0.62595,0.05054,-0.13062,1.49731,0.00,0.00,0.00
2449,-12.99237,125.39695,11.41221,0.01343,0.53271,1.99994,0.00,0.00,0.00
2450,-74.89313,57.80916,12.14504,-1.05273,0.50952,1.99994,0.00,0.00,0.00
2451,-80.79389,-35.08397,6.35115,-0.15356,-0.34277,1.23438,0.00,0.00,0.00
2452,-24.15267,13.96183,5.37405,0.62524,-0.96167,0.51050,0.00,0.00,0.00
2453,14.68702,22.85496,0.19847,-0.09033,-0.36841,1.12036,0.00,0.00,0.00
2454,10.20611,7.28244,0.96947,0.03174,0.05200,1.17896,0.00,0.00,0.00
2455,-2.16031,5.87786,2.58015,0.08350,-0.03613,0.99365,0.00,0.00,0.00
2456,2.31298,9.90076,1.76336,0.11572,-0.20752,0.93213,0.00,0.00,0.00
2457,6.87786,12.36641,1.79389,0.07593,-0.14282,0.98584,0.00,0.00,0.00
2458,4.48855,11.69466,1.43511,0.08008,-0.04443,1.02246,0.00,0.00,0.00
2459,-1.11450,11.45038,0.94656,0.06763,-0.04956,1.02588,0.00,0.00,0.00
2460,-3.64122,10.25191,0.25954,0.06274,-0.09839,1.00171,0.00,0.00,0.00
2461,-3.80916,11.51908,-0.26718,0.09033,-0.11743,1.00073,0.00,0.00,0.00
2462,-4.49618,10.13740,-0.52672,0.04639,-0.10767,1.03394,0.00,0.00,0.00
2463,-3.63359,7.79389,-0.61069,0.04883,-0.12817,1.02417,0.00,0.00,0.00
2464,-2.79389,7.03817,-0.71756,0.05884,-0.11621,1.01392,0.00,0.00,0.00
2465,-2.53435,5.53435,-0.29008,0.03735,-0.13770,1.01904,0.00,0.00,0.00
2466,-0.74809,4.48855,0.04580,0.05737,-0.12793,0.98560,0.00,0.00,0.00
2467,-0.28244,3.56489,0.22901,0.04419,-0.10962,1.01660,0.00,0.00,0.00
2468,-0.89313,2.45802,0.37405,0.04907,-0.11133,1.00488,0.00,0.00,0.00
2469,-1.14504,1.39695,0.31298,0.06250,-0.11597,1.01611,0.00,0.00,0.00
2470,-1.08397,1.99237,0.35115,0.07544,-0.11084,0.98779,0.00,0.00,0.00
2471,-2.19847,2.74046,-0.48092,0.05078,-0.10425,1.01050,0.00,0.00,0.00
2472,-2.73282,1.01527,-0.39695,0.04443,-0.11548,1.00854,0.00,0.00,0.00
2473,-2.25954,0.83969,-0.75573,0.05957,-0.12109,1.00146,0.00,0.00,0.00
2474,-2.05344,0.61832,-0.95420,0.05933,-0.11475,0.98022,0.00,0.00,0.00
2475,-1.83969,0.21374,-0.55725,0.05542,-0.11084,1.00415,0.00,0.00,0.00
2476,-2.19084,-0.03817,-0.48855,0.05469,-0.11743,1.00293,0.00,0.00,0.00
2477,-1.80153,-0.20611,-0.41985,0.05859,-0.12085,0.99902,0.00,0.00,0.00
2478,-1.45038,-0.34351,-0.09924,0.06323,-0.12671,0.99487,0.00,0.00,0.00
2479,-0.27481,-0.35878,-0.29008,0.06787,-0.12744,0.99268,0.00,0.00,0.00
2480,-0.70992,0.17557,-0.24427,0.06445,-0.10669,0.98975,0.00,0.00,0.00
2481,-1.14504,-0.18321,-0.38168,0.06079,-0.11011,0.98657,0.00,0.00,0.00
2482,-1.23664,-0.26718,-0.25191,0.06348,-0.12720,0.98975,0.00,0.00,0.00
2483,-0.48092,-0.09160,-0.25954,0.06006,-0.12549,0.98535,0.00,0.00,0.00
2484,-0.17557,0.05344,-0.35115,0.06299,-0.12329,0.98999,0.00,0.00,0.00
2485,0.34351,0.23664,-0.34351,0.06421,-0.12183,0.98706,0.00,0.00,0.00
2486,0.67176,0.64885,-0.44275,0.06860,-0.11548,0.98315,0.00,0.00,0.00
2487,1.38168,0.37405,-0.64885,0.05298,-0.13110,0.99121,0.00,0.00,0.00
2488,1.96947,0.67939,-0.66412,0.06836,-0.11865,0.97900,0.00,0.00,0.00
