Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
662,-0.03817,-0.40458,-0.06870,0.01147,-0.15454,0.98218,0.00,0.00,0.00
663,0.30534,0.38168,-0.06107,0.01953,-0.15356,0.98657,0.00,0.00,0.00
664,0.07634,-0.12214,-0.06870,0.01172,-0.16040,0.99170,0.00,0.00,0.00
665,0.28244,-0.25191,-0.12977,0.01245,-0.15601,0.97607,0.00,0.00,0.00
666,0.00763,0.18321,0.02290,0.00708,-0.16138,0.98779,0.00,0.00,0.00
667,0.64122,-0.43511,-0.03817,0.01929,-0.15674,0.98022,0.00,0.00,0.00
668,0.38168,-0.04580,-0.02290,0.00879,-0.15747,0.99268,0.00,0.00,0.00
669,0.43511,-0.41221,-0.07634,0.01440,-0.15601,0.98804,0.00,0.00,0.00
670,0.32061,-0.44275,-0.12977,0.01660,-0.15625,0.98462,0.00,0.00,0.00
671,0.28244,-0.28244,-0.02290,0.01978,-0.15747,0.98779,0.00,0.00,0.00
672,0.03053,0.01527,-0.08397,0.01392,-0.15479,0.98218,0.00,0.00,0.00
673,-0.02290,-0.06870,-0.25954,0.01001,-0.15381,0.98950,0.00,0.00,0.00
674,-0.00763,0.09160,-0.09160,0.01733,-0.16553,0.97583,0.00,0.00,0.00
675,0.10687,0.07634,0.07634,0.01270,-0.15674,0.98999,0.00,0.00,0.00
676,-0.02290,-0.26718,0.05344,0.00806,-0.15527,0.98633,0.00,0.00,0.00
677,-0.01527,-0.16031,0.01527,0.01172,-0.15356,0.98584,0.00,0.00,0.00
678,0.18321,-0.19847,-0.05344,0.01636,-0.14966,0.98926,0.00,0.00,0.00
679,0.03817,-0.08397,0.00763,0.02197,-0.15332,0.98926,0.00,0.00,0.00
680,0.10687,-0.03817,-0.10687,0.01489,-0.15625,0.98901,0.00,0.00,0.00
681,0.09924,-0.12214,0.00000,0.01367,-0.15796,0.98584,0.00,0.00,0.00
682,-0.12977,-0.17557,-0.07634,0.01001,-0.15674,0.98853,0.00,0.00,0.00
683,-0.07634,-0.12977,-0.10687,0.01318,-0.15039,0.99146,0.00,0.00,0.00
684,-0.10687,-0.08397,-0.04580,0.01855,-0.15698,0.98193,0.00,0.00,0.00
685,0.15267,-0.10687,0.05344,0.02075,-0.15723,0.98706,0.00,0.00,0.00
686,-0.10687,0.10687,-0.09924,0.01392,-0.16284,0.99438,0.00,0.00,0.00
687,0.19847,-0.09160,-0.00763,0.01025,-0.15918,0.99194,0.00,0.00,0.00
688,0.32061,-0.45802,0.06870,0.01343,-0.15332,0.98169,0.00,0.00,0.00
689,0.22901,-0.05344,-0.01527,0.01587,-0.15283,0.98340,0.00,0.00,0.00
690,0.14504,-0.06870,-0.19847,0.02124,-0.16357,0.97998,0.00,0.00,0.00
691,0.35878,-0.04580,-0.02290,0.01465,-0.15747,0.98633,0.00,0.00,0.00
692,0.12214,-0.03817,0.14504,0.01172,-0.15479,0.98413,0.00,0.00,0.00
693,0.12214,-0.20611,-0.29771,0.01489,-0.15015,0.98999,0.00,0.00,0.00
694,0.25954,-0.32824,0.03053,0.01489,-0.16309,0.98853,0.00,0.00,0.00
695,0.27481,-0.30534,-0.10687,0.01953,-0.16455,0.98486,0.00,0.00,0.00
696,0.17557,-0.23664,0.02290,0.01709,-0.15576,0.98413,0.00,0.00,0.00
697,0.29008,-0.17557,-0.09160,0.01538,-0.15259,0.98901,0.00,0.00,0.00
698,0.13740,0.09924,-0.07634,0.02148,-0.15869,0.98633,0.00,0.00,0.00
699,-0.22901,-0.13740,0.09160,0.01440,-0.15967,0.98535,0.00,0.00,0.00
700,-0.12977,-0.03053,-0.04580,0.01440,-0.15454,0.98193,0.00,0.00,0.00
701,0.12214,0.09924,-0.06870,0.00952,-0.15991,0.98437,0.00,0.00,0.00
702,0.14504,-0.05344,-0.12214,0.01392,-0.15747,0.98633,0.00,0.00,0.00
703,0.05344,-0.03817,0.01527,0.01587,-0.15479,0.98047,0.00,0.00,0.00
704,-0.02290,-0.12977,0.03053,0.02002,-0.15649,0.97949,0.00,0.00,0.00
705,-0.12214,-0.03817,-0.02290,0.01440,-0.16211,0.98950,0.00,0.00,0.00
706,-0.32061,0.01527,-0.13740,0.01758,-0.15967,0.98413,0.00,0.00,0.00
707,-0.02290,-0.09160,0.02290,0.01294,-0.16602,0.98169,0.00,0.00,0.00
708,0.18321,0.05344,-0.03053,0.01074,-0.15552,0.98389,0.00,0.00,0.00
709,0.22901,-0.03817,-0.04580,0.01245,-0.15820,0.98096,0.00,0.00,0.00
710,0.22901,-0.42748,-0.18321,0.01660,-0.15552,0.98145,0.00,0.00,0.00
711,0.08397,0.09160,-0.01527,0.01489,-0.15430,0.98608,0.00,0.00,0.00
712,0.03053,-0.09924,0.16031,0.01440,-0.15796,0.99194,0.00,0.00,0.00
713,0.01527,0.19084,-0.09160,0.00952,-0.15063,0.98535,0.00,0.00,0.00
714,0.02290,-0.06107,-0.09160,0.01172,-0.15649,0.98730,0.00,0.00,0.00
715,-0.09924,0.11450,-0.11450,0.01196,-0.15381,0.97729,0.00,0.00,0.00
716,-0.06870,-0.18321,-0.13740,0.01318,-0.15381,0.98877,0.00,0.00,0.00
717,-0.17557,-0.09160,-0.22137,0.01880,-0.14990,0.98877,0.00,0.00,0.00
718,0.03053,-0.20611,-0.05344,0.01050,-0.15649,0.97729,0.00,0.00,0.00
719,0.26718,0.05344,-0.19084,0.01587,-0.15259,0.98950,0.00,0.00,0.00
720,-0.09924,-0.11450,-0.11450,0.01270,-0.15991,0.99194,0.00,0.00,0.00
721,0.00763,0.14504,-0.10687,0.01318,-0.15918,0.97925,0.00,0.00,0.00
722,-0.27481,0.36641,-0.17557,0.02539,-0.15649,0.97998,0.00,0.00,0.00
723,-0.09924,0.00763,-0.00763,0.00757,-0.15063,0.99390,0.00,0.00,0.00
724,-0.32824,0.02290,-0.20611,0.01855,-0.15771,0.97778,0.00,0.00,0.00
725,-0.05344,0.06870,-0.18321,0.01782,-0.16162,0.97510,0.00,0.00,0.00
726,0.15267,-0.21374,-0.05344,0.00586,-0.15405,1.00171,0.00,0.00,0.00
727,-0.31298,-0.03053,-0.08397,0.01392,-0.15479,0.97632,0.00,0.00,0.00
728,-0.08397,0.38931,-0.09160,0.01660,-0.15894,0.99072,0.00,0.00,0.00
729,-0.21374,-0.03817,-0.22137,0.01587,-0.15356,0.98999,0.00,0.00,0.00
730,0.03053,0.07634,-0.17557,0.01880,-0.15259,0.99414,0.00,0.00,0.00
731,-0.09160,-0.07634,-0.18321,0.01611,-0.15405,0.98145,0.00,0.00,0.00
732,-0.38168,0.16031,-0.07634,0.01343,-0.15698,0.98511,0.00,0.00,0.00
733,0.03053,0.01527,-0.09924,0.01270,-0.15381,0.98535,0.00,0.00,0.00
734,-0.09924,0.06870,0.03053,0.01611,-0.15405,0.98389,0.00,0.00,0.00
735,-0.07634,0.04580,-0.12977,0.01196,-0.15894,0.98975,0.00,0.00,0.00
736,-0.20611,0.12214,-0.04580,0.01343,-0.15308,0.98999,0.00,0.00,0.00
737,-0.22137,0.25954,-0.00763,0.01489,-0.15723,0.98291,0.00,0.00,0.00
738,0.00000,-0.06870,-0.08397,0.01660,-0.15625,0.98145,0.00,0.00,0.00
739,-0.29771,0.01527,0.12214,0.01367,-0.15918,0.99219,0.00,0.00,0.00
740,-0.32824,0.15267,-0.05344,0.01050,-0.16162,0.98315,0.00,0.00,0.00
741,-0.32824,0.21374,-0.01527,0.01538,-0.15845,0.98291,0.00,0.00,0.00
742,-0.21374,0.19847,0.01527,0.01343,-0.16211,0.98706,0.00,0.00,0.00
743,-0.25954,-0.06107,-0.19847,0.01123,-0.16187,0.98462,0.00,0.00,0.00
744,-0.13740,-0.10687,-0.23664,0.01514,-0.15063,0.99463,0.00,0.00,0.00
745,-0.16794,0.20611,0.19084,0.02124,-0.15747,0.97876,0.00,0.00,0.00
746,0.11450,-0.02290,0.06870,0.01831,-0.15723,0.98267,0.00,0.00,0.00
747,-0.14504,-0.15267,-0.11450,0.01611,-0.15967,0.98560,0.00,0.00,0.00
748,-0.02290,-0.23664,-0.18321,0.01196,-0.14990,0.98389,0.00,0.00,0.00
749,-0.07634,0.15267,-0.06107,0.01440,-0.15454,0.98413,0.00,0.00,0.00
750,-0.09160,-0.01527,-0.08397,0.01367,-0.15503,0.98242,0.00,0.00,0.00
751,-0.06870,-0.29008,0.02290,0.01685,-0.15674,0.98218,0.00,0.00,0.00
752,0.14504,-0.29008,0.00000,0.01660,-0.15430,0.98315,0.00,0.00,0.00
753,0.02290,-0.29771,-0.03053,0.02075,-0.15747,0.98682,0.00,0.00,0.00
754,0.05344,-0.04580,-0.16794,0.01465,-0.15674,0.99292,0.00,0.00,0.00
755,0.28244,-0.12977,-0.09160,0.01294,-0.15869,0.98877,0.00,0.00,0.00
756,0.08397,0.00763,-0.16031,0.01733,-0.15454,0.98633,0.00,0.00,0.00
757,0.35115,-0.18321,0.04580,0.02246,-0.15674,0.99023,0.00,0.00,0.00
758,0.32061,-0.16794,-0.02290,0.01709,-0.15332,0.98828,0.00,0.00,0.00
759,0.29008,-0.29008,0.05344,0.01929,-0.15820,0.98633,0.00,0.00,0.00
760,0.10687,-0.22137,0.00763,0.00928,-0.15894,0.97510,0.00,0.00,0.00
761,0.08397,0.00763,-0.08397,0.01758,-0.15796,0.98022,0.00,0.00,0.00
762,0.40458,-0.07634,-0.02290,0.01172,-0.15747,0.98584,0.00,0.00,0.00
763,0.22137,-0.28244,-0.16031,0.01709,-0.15894,0.98901,0.00,0.00,0.00
764,0.13740,-0.07634,0.00000,0.00952,-0.15649,0.98560,0.00,0.00,0.00
765,0.29771,-0.14504,0.12214,0.01660,-0.15771,0.98389,0.00,0.00,0.00
766,0.42748,-0.26718,-0.10687,0.01660,-0.15771,0.99414,0.00,0.00,0.00
767,0.45038,-0.24427,0.06870,0.01343,-0.15576,0.98633,0.00,0.00,0.00
768,0.35115,-0.28244,-0.15267,0.01294,-0.15869,0.98486,0.00,0.00,0.00
769,0.29771,-0.46565,-0.19847,0.01611,-0.15576,0.99097,0.00,0.00,0.00
770,0.36641,0.03817,0.02290,0.02002,-0.15503,0.98486,0.00,0.00,0.00
771,0.09924,-0.16794,-0.25954,0.01880,-0.15723,0.98364,0.00,0.00,0.00
772,0.14504,-0.19084,-0.05344,0.01392,-0.15771,0.98608,0.00,0.00,0.00
773,-0.03817,0.00763,-0.12214,0.01807,-0.15259,0.99561,0.00,0.00,0.00
774,0.27481,0.03053,-0.11450,0.01587,-0.15527,0.98560,0.00,0.00,0.00
775,0.32824,-0.12977,-0.06870,0.01562,-0.15332,0.98340,0.00,0.00,0.00
776,0.10687,0.00763,-0.12977,0.01807,-0.15698,0.98096,0.00,0.00,0.00
777,0.06870,-0.12214,0.06870,0.01392,-0.14453,0.99170,0.00,0.00,0.00
778,-0.06870,0.23664,-0.16031,0.01855,-0.15649,0.98511,0.00,0.00,0.00
779,0.33588,0.04580,-0.08397,0.01294,-0.15430,0.98462,0.00,0.00,0.00
780,0.20611,0.02290,-0.08397,0.01318,-0.15503,0.98804,0.00,0.00,0.00
781,-0.15267,-0.14504,0.05344,0.01660,-0.15430,0.98584,0.00,0.00,0.00
782,0.32061,0.10687,-0.38168,0.01489,-0.15283,0.98975,0.00,0.00,0.00
783,-0.09160,0.02290,-0.09924,0.01440,-0.14966,0.98657,0.00,0.00,0.00
784,-0.03817,0.06107,0.01527,0.00684,-0.16357,0.98877,0.00,0.00,0.00
785,-0.16031,-0.10687,0.03817,0.01562,-0.15234,0.97925,0.00,0.00,0.00
786,-0.12977,0.09160,0.09924,0.01416,-0.15283,0.99023,0.00,0.00,0.00
787,-0.09924,-0.03817,-0.12977,0.01587,-0.14990,0.99146,0.00,0.00,0.00
788,-0.05344,-0.04580,-0.24427,0.01807,-0.15381,0.98779,0.00,0.00,0.00
789,-0.04580,-0.14504,-0.06870,0.01318,-0.15503,0.98633,0.00,0.00,0.00
790,-0.02290,0.01527,-0.12977,0.01733,-0.15894,0.98804,0.00,0.00,0.00
791,-0.08397,0.10687,0.05344,0.02026,-0.15210,0.98535,0.00,0.00,0.00
792,-0.16031,0.07634,-0.03053,0.02051,-0.15234,0.98608,0.00,0.00,0.00
793,-0.18321,0.25191,-0.19847,0.01709,-0.15527,0.99072,0.00,0.00,0.00
794,-0.10687,0.01527,-0.10687,0.01416,-0.15747,0.98926,0.00,0.00,0.00
795,-0.06107,0.17557,-0.04580,0.00903,-0.15576,0.99390,0.00,0.00,0.00
796,-0.03053,-0.11450,-0.19847,0.01099,-0.15527,0.98706,0.00,0.00,0.00
797,-0.16794,0.35115,-0.10687,0.02026,-0.15308,0.98193,0.00,0.00,0.00
798,-0.12977,-0.00763,0.13740,0.02051,-0.16064,0.98267,0.00,0.00,0.00
799,-0.06870,0.06107,-0.02290,0.01685,-0.15674,0.98096,0.00,0.00,0.00
800,-0.17557,0.09160,-0.03053,0.01294,-0.15430,0.99023,0.00,0.00,0.00
801,-0.12977,0.15267,0.18321,0.01733,-0.15747,0.99097,0.00,0.00,0.00
802,-0.10687,0.16031,-0.04580,0.01294,-0.15308,0.99365,0.00,0.00,0.00
803,-0.12214,-0.15267,0.02290,0.01709,-0.14990,0.98169,0.00,0.00,0.00
804,0.03053,0.08397,0.16031,0.01147,-0.15723,0.98193,0.00,0.00,0.00
805,-0.12214,0.19084,0.00763,0.01538,-0.15210,0.98877,0.00,0.00,0.00
806,-0.11450,0.11450,0.18321,0.01538,-0.15747,0.99146,0.00,0.00,0.00
807,-0.36641,0.05344,-0.03817,0.01050,-0.15894,0.98926,0.00,0.00,0.00
808,-0.38931,0.32061,-0.17557,0.01343,-0.15283,0.98877,0.00,0.00,0.00
809,-0.21374,0.22901,-0.22901,0.01880,-0.15845,0.98633,0.00,0.00,0.00
810,-0.12977,0.11450,-0.08397,0.01416,-0.15356,0.98901,0.00,0.00,0.00
811,-0.20611,-0.11450,-0.13740,0.01782,-0.15479,0.98682,0.00,0.00,0.00
812,-0.21374,0.07634,-0.10687,0.01294,-0.16431,0.98706,0.00,0.00,0.00
813,-0.08397,0.01527,0.05344,0.01392,-0.15332,0.98706,0.00,0.00,0.00
814,0.07634,-0.03053,0.04580,0.01587,-0.15771,0.98267,0.00,0.00,0.00
815,-0.07634,0.03053,-0.19084,0.01489,-0.15234,0.98267,0.00,0.00,0.00
816,-0.11450,0.39695,0.06870,0.01855,-0.15332,0.98560,0.00,0.00,0.00
817,0.00763,0.00000,-0.06107,0.00977,-0.14941,0.98462,0.00,0.00,0.00
818,-0.01527,-0.03817,-0.08397,0.02075,-0.15234,0.98437,0.00,0.00,0.00
819,-0.23664,-0.13740,-0.16031,0.01489,-0.16260,0.98779,0.00,0.00,0.00
820,-0.19084,0.13740,0.01527,0.01904,-0.15503,0.98340,0.00,0.00,0.00
821,-0.17557,0.07634,-0.03817,0.01538,-0.15552,0.98877,0.00,0.00,0.00
822,0.03053,-0.09160,-0.14504,0.01611,-0.15454,0.97949,0.00,0.00,0.00
823,-0.19847,-0.07634,-0.13740,0.01172,-0.15552,0.98633,0.00,0.00,0.00
824,-0.11450,0.03053,-0.13740,0.01782,-0.16040,0.97949,0.00,0.00,0.00
825,-0.07634,-0.12214,-0.18321,0.01001,-0.15723,0.98901,0.00,0.00,0.00
826,-0.06870,0.01527,-0.22137,0.01587,-0.15332,0.98657,0.00,0.00,0.00
827,-0.01527,-0.06107,-0.05344,0.01465,-0.15747,0.99243,0.00,0.00,0.00
828,-0.02290,0.16031,-0.16794,0.01685,-0.15625,0.98682,0.00,0.00,0.00
829,-0.06107,-0.22901,0.03053,0.01050,-0.16211,0.99341,0.00,0.00,0.00
830,-0.18321,-0.05344,0.03053,0.01929,-0.15869,0.98975,0.00,0.00,0.00
831,-0.04580,-0.15267,-0.19847,0.01807,-0.16089,0.98560,0.00,0.00,0.00
832,-0.14504,-0.09160,-0.11450,0.01025,-0.15015,0.98853,0.00,0.00,0.00
833,0.05344,-0.06870,-0.16794,0.02075,-0.15479,0.98096,0.00,0.00,0.00
834,-0.02290,-0.25954,0.01527,0.01392,-0.15356,0.99243,0.00,0.00,0.00
835,0.02290,0.17557,-0.00763,0.00757,-0.15625,0.98560,0.00,0.00,0.00
836,0.19847,-0.05344,-0.16794,0.01489,-0.15894,0.98022,0.00,0.00,0.00
837,0.00000,-0.17557,-0.03053,0.01367,-0.15356,0.98535,0.00,0.00,0.00
838,0.04580,-0.12977,0.12214,0.01147,-0.16040,0.98145,0.00,0.00,0.00
839,0.22901,0.03817,-0.12977,0.01636,-0.15283,0.97852,0.00,0.00,0.00
840,0.08397,-0.02290,-0.02290,0.01343,-0.15918,0.99023,0.00,0.00,0.00
841,0.00000,-0.22901,-0.22137,0.01880,-0.16064,0.98437,0.00,0.00,0.00
842,0.14504,0.01527,-0.08397,0.01245,-0.15552,0.98437,0.00,0.00,0.00
843,0.06107,-0.18321,0.09160,0.01758,-0.16016,0.98901,0.00,0.00,0.00
844,0.12977,-0.39695,-0.04580,0.01978,-0.15381,0.98340,0.00,0.00,0.00
845,0.14504,0.03053,0.07634,0.01562,-0.15430,0.98657,0.00,0.00,0.00
846,0.35878,-0.17557,-0.09924,0.01514,-0.15601,0.98584,0.00,0.00,0.00
847,0.28244,-0.12214,-0.06870,0.01489,-0.14990,0.98706,0.00,0.00,0.00
848,0.16031,-0.22901,-0.12977,0.02026,-0.15674,0.99121,0.00,0.00,0.00
849,0.15267,-0.28244,0.04580,0.01367,-0.15527,0.98755,0.00,0.00,0.00
850,0.47328,-0.23664,-0.11450,0.01025,-0.15576,0.99390,0.00,0.00,0.00
851,0.19847,-0.26718,-0.00763,0.01904,-0.15869,0.99463,0.00,0.00,0.00
852,0.20611,-0.48092,0.06870,0.01050,-0.15259,0.98437,0.00,0.00,0.00
853,0.12977,-0.40458,0.00000,0.01392,-0.15405,0.99097,0.00,0.00,0.00
854,0.09924,0.06870,-0.07634,0.01929,-0.14844,0.98804,0.00,0.00,0.00
855,0.29771,-0.19847,-0.12977,0.01416,-0.15601,0.98730,0.00,0.00,0.00
856,-0.12977,-0.29008,-0.09160,0.01514,-0.15381,0.98340,0.00,0.00,0.00
857,-0.06870,0.19847,-0.03817,0.01733,-0.15625,0.98462,0.00,0.00,0.00
858,0.01527,-0.15267,-0.19084,0.01733,-0.16113,0.98315,0.00,0.00,0.00
859,-0.25954,0.10687,-0.17557,0.01123,-0.15723,0.98413,0.00,0.00,0.00
860,0.16794,-0.02290,-0.09160,0.01733,-0.15698,0.98145,0.00,0.00,0.00
861,0.13740,-0.14504,-0.10687,0.02002,-0.15601,0.98462,0.00,0.00,0.00
862,-0.04580,0.00000,0.14504,0.02002,-0.15723,0.99146,0.00,0.00,0.00
863,-0.06107,-0.16794,0.00763,0.01685,-0.15649,0.98633,0.00,0.00,0.00
864,-0.12214,0.08397,-0.04580,0.02197,-0.15405,0.98340,0.00,0.00,0.00
865,0.03817,0.02290,-0.06107,0.01929,-0.14893,0.97339,0.00,0.00,0.00
866,0.05344,-0.02290,-0.12977,0.01416,-0.15454,0.97974,0.00,0.00,0.00
867,0.00763,0.00763,-0.14504,0.01318,-0.15503,0.99390,0.00,0.00,0.00
868,-0.00763,-0.08397,-0.03053,0.01782,-0.15186,0.98657,0.00,0.00,0.00
869,0.01527,-0.12214,-0.02290,0.01221,-0.15503,0.98584,0.00,0.00,0.00
870,0.16794,0.08397,-0.12977,0.01855,-0.15723,0.99048,0.00,0.00,0.00
871,0.03053,-0.00763,-0.16794,0.01392,-0.15723,0.98145,0.00,0.00,0.00
872,-0.10687,0.01527,0.12977,0.01831,-0.15845,0.99121,0.00,0.00,0.00
873,-0.27481,-0.08397,-0.07634,0.01562,-0.15601,0.98462,0.00,0.00,0.00
874,-0.10687,-0.00763,-0.18321,0.01807,-0.15332,0.98608,0.00,0.00,0.00
875,0.22901,0.11450,-0.13740,0.01587,-0.15308,0.97925,0.00,0.00,0.00
876,0.03053,0.13740,-0.11450,0.01831,-0.15259,0.99292,0.00,0.00,0.00
877,0.15267,0.01527,0.09160,0.01001,-0.15503,0.98218,0.00,0.00,0.00
878,0.09160,-0.09924,0.06107,0.01123,-0.15698,0.99121,0.00,0.00,0.00
879,0.17557,-0.12977,-0.16031,0.01562,-0.15771,0.98242,0.00,0.00,0.00
880,0.05344,-0.06870,0.00763,0.01636,-0.15820,0.98657,0.00,0.00,0.00
881,0.03053,-0.00763,0.00763,0.01538,-0.16064,0.98657,0.00,0.00,0.00
882,0.40458,0.01527,-0.01527,0.01245,-0.15137,0.98291,0.00,0.00,0.00
883,0.07634,0.00000,0.04580,0.02026,-0.15576,0.98755,0.00,0.00,0.00
884,-0.02290,-0.22137,-0.01527,0.02100,-0.15747,0.99609,0.00,0.00,0.00
885,0.04580,-0.23664,-0.03817,0.01147,-0.15112,0.98486,0.00,0.00,0.00
886,-0.03817,-0.13740,-0.09160,0.01855,-0.15210,0.98193,0.00,0.00,0.00
887,0.17557,0.07634,-0.06870,0.01807,-0.16235,0.98682,0.00,0.00,0.00
888,0.00763,-0.28244,-0.06870,0.01660,-0.15186,0.99194,0.00,0.00,0.00
889,0.35115,-0.01527,0.02290,0.01709,-0.14917,0.97925,0.00,0.00,0.00
890,0.14504,-0.00763,0.00000,0.01587,-0.15967,0.98193,0.00,0.00,0.00
891,0.09924,-0.01527,0.14504,0.02002,-0.15308,0.98682,0.00,0.00,0.00
892,0.22901,0.00000,0.13740,0.01685,-0.15405,0.98657,0.00,0.00,0.00
893,0.14504,-0.06870,-0.11450,0.01367,-0.15601,0.98169,0.00,0.00,0.00
894,0.06107,-0.22901,0.01527,0.00903,-0.15381,0.98999,0.00,0.00,0.00
895,0.33588,-0.02290,0.02290,0.01880,-0.15454,0.98145,0.00,0.00,0.00
896,0.32824,-0.32061,-0.09160,0.01392,-0.15332,0.98730,0.00,0.00,0.00
897,0.17557,-0.12214,-0.02290,0.01733,-0.15454,0.98096,0.00,0.00,0.00
898,0.24427,-0.13740,-0.05344,0.00562,-0.15601,0.98926,0.00,0.00,0.00
899,0.06107,-0.11450,-0.06870,0.02075,-0.15405,0.97656,0.00,0.00,0.00
900,0.27481,-0.14504,-0.03817,0.01416,-0.15601,0.98511,0.00,0.00,0.00
901,0.09924,-0.06870,-0.19084,0.01270,-0.15405,0.98096,0.00,0.00,0.00
902,-0.09160,-0.00763,-0.01527,0.01733,-0.15112,0.98730,0.00,0.00,0.00
903,0.07634,-0.00763,-0.16031,0.01294,-0.16187,0.98437,0.00,0.00,0.00
904,-0.04580,-0.06870,-0.10687,0.00977,-0.15186,0.98828,0.00,0.00,0.00
905,-0.09924,-0.12977,-0.06870,0.01392,-0.15503,0.98853,0.00,0.00,0.00
906,-0.11450,0.07634,-0.19847,0.01685,-0.15308,0.98584,0.00,0.00,0.00
907,-0.25954,0.09160,-0.02290,0.01782,-0.15479,0.98877,0.00,0.00,0.00
908,-0.13740,0.09160,-0.01527,0.01147,-0.15430,0.98633,0.00,0.00,0.00
909,-0.22137,0.04580,-0.00763,0.02246,-0.15991,0.99609,0.00,0.00,0.00
910,-0.03053,0.13740,-0.08397,0.01953,-0.15186,0.98584,0.00,0.00,0.00
911,-0.14504,0.19847,0.02290,0.01440,-0.15308,0.98462,0.00,0.00,0.00
912,-0.16031,0.16031,-0.06107,0.01440,-0.15479,0.99023,0.00,0.00,0.00
913,-0.23664,-0.01527,-0.11450,0.01904,-0.14673,0.98877,0.00,0.00,0.00
914,0.03817,0.22137,-0.19084,0.01611,-0.15259,0.98560,0.00,0.00,0.00
915,0.08397,0.08397,-0.26718,0.01294,-0.15649,0.98999,0.00,0.00,0.00
916,-0.23664,0.26718,-0.26718,0.01416,-0.16553,0.98267,0.00,0.00,0.00
917,0.26718,-0.06107,-0.07634,0.01392,-0.16187,0.98706,0.00,0.00,0.00
918,-0.01527,0.00763,0.02290,0.01733,-0.15869,0.97681,0.00,0.00,0.00
919,-0.03053,-0.05344,0.05344,0.01392,-0.15210,0.99390,0.00,0.00,0.00
920,0.13740,-0.06107,-0.03053,0.01514,-0.15063,0.98218,0.00,0.00,0.00
921,0.07634,0.01527,-0.11450,0.01685,-0.15967,0.98071,0.00,0.00,0.00
922,0.07634,0.06870,-0.09924,0.01343,-0.15063,0.98193,0.00,0.00,0.00
923,0.10687,-0.06107,0.03053,0.01758,-0.15771,0.99341,0.00,0.00,0.00
924,-0.02290,-0.09924,-0.10687,0.01587,-0.15527,0.98901,0.00,0.00,0.00
925,-0.01527,0.02290,-0.03817,0.01782,-0.15674,0.99072,0.00,0.00,0.00
926,-0.05344,-0.03817,0.03053,0.01685,-0.14868,0.98560,0.00,0.00,0.00
927,0.27481,0.03817,0.05344,0.01562,-0.15308,0.97852,0.00,0.00,0.00
928,0.03817,0.00000,-0.03053,0.01123,-0.15723,0.99414,0.00,0.00,0.00
929,0.05344,-0.00763,-0.12214,0.02002,-0.15625,0.99561,0.00,0.00,0.00
930,0.11450,-0.30534,0.01527,0.01074,-0.14941,0.98657,0.00,0.00,0.00
931,-0.13740,-0.11450,-0.03053,0.01562,-0.15601,0.98975,0.00,0.00,0.00
932,0.03817,0.04580,0.00763,0.01636,-0.15137,0.98950,0.00,0.00,0.00
933,0.17557,-0.07634,-0.03053,0.01318,-0.15894,0.98340,0.00,0.00,0.00
934,-0.03053,0.00000,-0.05344,0.01416,-0.15088,0.97339,0.00,0.00,0.00
935,0.19084,0.05344,0.00000,0.02100,-0.15845,0.98389,0.00,0.00,0.00
936,0.21374,-0.01527,-0.11450,0.01636,-0.15112,0.98413,0.00,0.00,0.00
937,-0.04580,0.12214,0.06870,0.01318,-0.14844,0.97803,0.00,0.00,0.00
938,0.08397,-0.15267,0.09924,0.01587,-0.16016,0.98486,0.00,0.00,0.00
939,0.03053,-0.13740,-0.17557,0.01514,-0.15210,0.98584,0.00,0.00,0.00
940,0.20611,-0.12214,-0.10687,0.01904,-0.15527,0.99072,0.00,0.00,0.00
941,-0.01527,-0.01527,-0.06107,0.01440,-0.15771,0.97510,0.00,0.00,0.00
942,-0.04580,-0.06107,-0.00763,0.02319,-0.15454,0.98877,0.00,0.00,0.00
943,0.03053,0.03817,0.04580,0.01758,-0.15796,0.98193,0.00,0.00,0.00
944,0.09160,-0.04580,-0.03817,0.01636,-0.14844,0.98315,0.00,0.00,0.00
945,0.01527,0.09160,-0.04580,0.01587,-0.15039,0.97827,0.00,0.00,0.00
946,-0.03817,0.13740,-0.03817,0.02148,-0.14990,0.98218,0.00,0.00,0.00
947,0.17557,0.11450,-0.13740,0.01099,-0.15845,0.98608,0.00,0.00,0.00
948,-0.00763,0.06870,-0.03053,0.01782,-0.15259,0.99463,0.00,0.00,0.00
949,0.01527,0.10687,0.10687,0.01782,-0.15576,0.98315,0.00,0.00,0.00
950,-0.25191,0.09160,0.02290,0.01001,-0.15747,0.98437,0.00,0.00,0.00
951,-0.05344,0.12977,-0.04580,0.02441,-0.15576,0.98950,0.00,0.00,0.00
952,-0.05344,-0.09160,-0.12977,0.01782,-0.15454,0.99023,0.00,0.00,0.00
953,-0.06107,0.20611,-0.14504,0.01904,-0.15063,0.98755,0.00,0.00,0.00
954,-0.16794,0.09924,-0.06107,0.01733,-0.15283,0.98584,0.00,0.00,0.00
955,0.00000,0.18321,-0.09924,0.01758,-0.15552,0.98437,0.00,0.00,0.00
956,-0.32061,0.16031,0.01527,0.01172,-0.15552,0.98560,0.00,0.00,0.00
957,-0.06870,0.04580,-0.00763,0.01392,-0.15625,0.98755,0.00,0.00,0.00
958,-0.12977,0.22901,0.03053,0.01489,-0.16089,0.98511,0.00,0.00,0.00
